id,fecha,fecha_hora,sentimiento,usuario
1457758439539675138,2021-11-08,2021-11-08 17:14:30+00:00,NEG,@petrogustavo
1457532579251433480,2021-11-08,2021-11-08 02:17:01+00:00,NEG,@petrogustavo
1457417018706124804,2021-11-07,2021-11-07 18:37:49+00:00,NEU,@petrogustavo
1457363096289284097,2021-11-07,2021-11-07 15:03:33+00:00,POS,@petrogustavo
1457359471919964170,2021-11-07,2021-11-07 14:49:09+00:00,NEU,@petrogustavo
1457356549148528642,2021-11-07,2021-11-07 14:37:32+00:00,NEU,@petrogustavo
1457356547424768002,2021-11-07,2021-11-07 14:37:31+00:00,NEG,@petrogustavo
1457351248861175828,2021-11-07,2021-11-07 14:16:28+00:00,NEU,@petrogustavo
1457349947309821960,2021-11-07,2021-11-07 14:11:18+00:00,NEG,@petrogustavo
1457347018188275713,2021-11-07,2021-11-07 13:59:39+00:00,NEG,@petrogustavo
1457161012105433089,2021-11-07,2021-11-07 01:40:32+00:00,NEG,@petrogustavo
1457104649220132866,2021-11-06,2021-11-06 21:56:34+00:00,NEG,@petrogustavo
1457047498988474371,2021-11-06,2021-11-06 18:09:29+00:00,NEG,@petrogustavo
1457047497386467328,2021-11-06,2021-11-06 18:09:28+00:00,NEG,@petrogustavo
1457047495066980363,2021-11-06,2021-11-06 18:09:28+00:00,NEG,@petrogustavo
1457047493372485632,2021-11-06,2021-11-06 18:09:27+00:00,NEG,@petrogustavo
1457047491581562890,2021-11-06,2021-11-06 18:09:27+00:00,NEG,@petrogustavo
1457047490004410368,2021-11-06,2021-11-06 18:09:26+00:00,NEG,@petrogustavo
1457047488486125573,2021-11-06,2021-11-06 18:09:26+00:00,NEG,@petrogustavo
1457047487001382918,2021-11-06,2021-11-06 18:09:26+00:00,NEU,@petrogustavo
1457047485646622726,2021-11-06,2021-11-06 18:09:25+00:00,NEG,@petrogustavo
1457047484128243714,2021-11-06,2021-11-06 18:09:25+00:00,NEG,@petrogustavo
1457047481515118594,2021-11-06,2021-11-06 18:09:24+00:00,NEG,@petrogustavo
1457017576031150089,2021-11-06,2021-11-06 16:10:34+00:00,NEG,@petrogustavo
1457009026504536069,2021-11-06,2021-11-06 15:36:36+00:00,NEU,@petrogustavo
1457000034277470214,2021-11-06,2021-11-06 15:00:52+00:00,NEG,@petrogustavo
1457000032067014661,2021-11-06,2021-11-06 15:00:52+00:00,NEG,@petrogustavo
1457000030007611393,2021-11-06,2021-11-06 15:00:51+00:00,NEU,@petrogustavo
1456816828349620228,2021-11-06,2021-11-06 02:52:52+00:00,NEG,@petrogustavo
1456805227168948229,2021-11-06,2021-11-06 02:06:46+00:00,POS,@petrogustavo
1456800689124950018,2021-11-06,2021-11-06 01:48:44+00:00,NEG,@petrogustavo
1456743838735900672,2021-11-05,2021-11-05 22:02:50+00:00,POS,@petrogustavo
1456719640852410382,2021-11-05,2021-11-05 20:26:41+00:00,POS,@petrogustavo
1456696631097712649,2021-11-05,2021-11-05 18:55:15+00:00,NEU,@petrogustavo
1456689872857616384,2021-11-05,2021-11-05 18:28:24+00:00,NEU,@petrogustavo
1456420121875042306,2021-11-05,2021-11-05 00:36:30+00:00,NEU,@petrogustavo
1456413516697686016,2021-11-05,2021-11-05 00:10:15+00:00,NEU,@petrogustavo
1456400756244992004,2021-11-04,2021-11-04 23:19:33+00:00,NEU,@petrogustavo
1456362394498777089,2021-11-04,2021-11-04 20:47:07+00:00,NEU,@petrogustavo
1456354456459784199,2021-11-04,2021-11-04 20:15:34+00:00,NEU,@petrogustavo
1456327204284125184,2021-11-04,2021-11-04 18:27:17+00:00,NEU,@petrogustavo
1456283143078547457,2021-11-04,2021-11-04 15:32:12+00:00,NEU,@petrogustavo
1456239464439762946,2021-11-04,2021-11-04 12:38:38+00:00,NEU,@petrogustavo
1456237759404953604,2021-11-04,2021-11-04 12:31:52+00:00,NEU,@petrogustavo
1456237757899186187,2021-11-04,2021-11-04 12:31:51+00:00,NEU,@petrogustavo
1456237756049412100,2021-11-04,2021-11-04 12:31:51+00:00,NEU,@petrogustavo
1456218564797648900,2021-11-04,2021-11-04 11:15:35+00:00,NEG,@petrogustavo
1455939001437892610,2021-11-03,2021-11-03 16:44:42+00:00,NEU,@petrogustavo
1455938999730720772,2021-11-03,2021-11-03 16:44:42+00:00,NEU,@petrogustavo
1455938998040514565,2021-11-03,2021-11-03 16:44:41+00:00,NEU,@petrogustavo
1455938995284856845,2021-11-03,2021-11-03 16:44:41+00:00,NEG,@petrogustavo
1455876756079095813,2021-11-03,2021-11-03 12:37:22+00:00,POS,@petrogustavo
1455874735754158081,2021-11-03,2021-11-03 12:29:20+00:00,POS,@petrogustavo
1455863041560612866,2021-11-03,2021-11-03 11:42:52+00:00,NEU,@petrogustavo
1455861151154192384,2021-11-03,2021-11-03 11:35:21+00:00,NEU,@petrogustavo
1455857512884973575,2021-11-03,2021-11-03 11:20:54+00:00,NEU,@petrogustavo
1455857511014277120,2021-11-03,2021-11-03 11:20:53+00:00,NEG,@petrogustavo
1455691052552265740,2021-11-03,2021-11-03 00:19:27+00:00,NEU,@petrogustavo
1455684602362834950,2021-11-02,2021-11-02 23:53:49+00:00,NEG,@petrogustavo
1455679839462113281,2021-11-02,2021-11-02 23:34:53+00:00,NEU,@petrogustavo
1455679837373337604,2021-11-02,2021-11-02 23:34:53+00:00,NEU,@petrogustavo
1455661489638027273,2021-11-02,2021-11-02 22:21:58+00:00,NEG,@petrogustavo
1455655283053764611,2021-11-02,2021-11-02 21:57:18+00:00,NEU,@petrogustavo
1455593289256734733,2021-11-02,2021-11-02 17:50:58+00:00,NEU,@petrogustavo
1455333280962781187,2021-11-02,2021-11-02 00:37:47+00:00,POS,@petrogustavo
1455310402754068486,2021-11-01,2021-11-01 23:06:53+00:00,NEU,@petrogustavo
1455307455735517185,2021-11-01,2021-11-01 22:55:10+00:00,NEU,@petrogustavo
1455179486190780420,2021-11-01,2021-11-01 14:26:40+00:00,NEU,@petrogustavo
1454973364712480770,2021-11-01,2021-11-01 00:47:36+00:00,NEU,@petrogustavo
1454933319326609409,2021-10-31,2021-10-31 22:08:29+00:00,NEU,@petrogustavo
1454879666595053574,2021-10-31,2021-10-31 18:35:17+00:00,NEU,@petrogustavo
1454846708542754817,2021-10-31,2021-10-31 16:24:19+00:00,NEU,@petrogustavo
1454841256111116293,2021-10-31,2021-10-31 16:02:39+00:00,NEU,@petrogustavo
1454833506719256578,2021-10-31,2021-10-31 15:31:52+00:00,NEG,@petrogustavo
1454833504336982019,2021-10-31,2021-10-31 15:31:51+00:00,NEU,@petrogustavo
1454757653247299587,2021-10-31,2021-10-31 10:30:27+00:00,POS,@petrogustavo
1454520851542511627,2021-10-30,2021-10-30 18:49:29+00:00,NEU,@petrogustavo
1454520849877409798,2021-10-30,2021-10-30 18:49:28+00:00,NEG,@petrogustavo
1454520848535244806,2021-10-30,2021-10-30 18:49:28+00:00,NEU,@petrogustavo
1454430845343784962,2021-10-30,2021-10-30 12:51:50+00:00,NEU,@petrogustavo
1522392296590909440,2022-05-06,2022-05-06 01:46:22+00:00,POS,@sergio_fajardo
1522383843768033282,2022-05-06,2022-05-06 01:12:47+00:00,POS,@sergio_fajardo
1522383455749042176,2022-05-06,2022-05-06 01:11:15+00:00,NEU,@sergio_fajardo
1522383199686610944,2022-05-06,2022-05-06 01:10:13+00:00,NEU,@sergio_fajardo
1522368188067028992,2022-05-06,2022-05-06 00:10:34+00:00,NEU,@sergio_fajardo
1522355027230306304,2022-05-05,2022-05-05 23:18:17+00:00,NEU,@sergio_fajardo
1522355025707683848,2022-05-05,2022-05-05 23:18:16+00:00,NEG,@sergio_fajardo
1522326377860669441,2022-05-05,2022-05-05 21:24:26+00:00,POS,@sergio_fajardo
1522319648263393280,2022-05-05,2022-05-05 20:57:42+00:00,POS,@sergio_fajardo
1522319616047001607,2022-05-05,2022-05-05 20:57:34+00:00,NEU,@sergio_fajardo
1522311657996926976,2022-05-05,2022-05-05 20:25:57+00:00,NEU,@sergio_fajardo
1522280186816995330,2022-05-05,2022-05-05 18:20:53+00:00,NEU,@sergio_fajardo
1522276751052886017,2022-05-05,2022-05-05 18:07:14+00:00,POS,@sergio_fajardo
1522247216462708737,2022-05-05,2022-05-05 16:09:53+00:00,NEG,@sergio_fajardo
1522247214931881986,2022-05-05,2022-05-05 16:09:52+00:00,NEU,@sergio_fajardo
1522247213027663874,2022-05-05,2022-05-05 16:09:52+00:00,NEU,@sergio_fajardo
1522247206136389632,2022-05-05,2022-05-05 16:09:50+00:00,NEU,@sergio_fajardo
1522209442753822720,2022-05-05,2022-05-05 13:39:47+00:00,NEU,@sergio_fajardo
1522206817039925249,2022-05-05,2022-05-05 13:29:21+00:00,NEU,@sergio_fajardo
1522203329937526784,2022-05-05,2022-05-05 13:15:29+00:00,POS,@sergio_fajardo
1522187668808994817,2022-05-05,2022-05-05 12:13:15+00:00,NEU,@sergio_fajardo
1522184826891218944,2022-05-05,2022-05-05 12:01:58+00:00,POS,@sergio_fajardo
1522052058584604672,2022-05-05,2022-05-05 03:14:23+00:00,NEU,@sergio_fajardo
1522024993600778241,2022-05-05,2022-05-05 01:26:50+00:00,NEU,@sergio_fajardo
1522021166902398977,2022-05-05,2022-05-05 01:11:38+00:00,NEG,@sergio_fajardo
1522009848220692481,2022-05-05,2022-05-05 00:26:40+00:00,NEU,@sergio_fajardo
1521992386137706497,2022-05-04,2022-05-04 23:17:16+00:00,NEU,@sergio_fajardo
1521985609589530625,2022-05-04,2022-05-04 22:50:21+00:00,NEU,@sergio_fajardo
1521981729568927745,2022-05-04,2022-05-04 22:34:56+00:00,NEU,@sergio_fajardo
1521975863386034178,2022-05-04,2022-05-04 22:11:37+00:00,POS,@sergio_fajardo
1521877152584634368,2022-05-04,2022-05-04 15:39:22+00:00,NEU,@sergio_fajardo
1521663311481348098,2022-05-04,2022-05-04 01:29:39+00:00,NEU,@sergio_fajardo
1521655754415128577,2022-05-04,2022-05-04 00:59:37+00:00,NEG,@sergio_fajardo
1521635138110636032,2022-05-03,2022-05-03 23:37:42+00:00,NEU,@sergio_fajardo
1521629641705934849,2022-05-03,2022-05-03 23:15:51+00:00,POS,@sergio_fajardo
1521567900531924992,2022-05-03,2022-05-03 19:10:31+00:00,NEU,@sergio_fajardo
1521544192656384000,2022-05-03,2022-05-03 17:36:19+00:00,NEU,@sergio_fajardo
1521540774143438849,2022-05-03,2022-05-03 17:22:44+00:00,NEG,@sergio_fajardo
1521530217453424641,2022-05-03,2022-05-03 16:40:47+00:00,NEU,@sergio_fajardo
1521521397327147008,2022-05-03,2022-05-03 16:05:44+00:00,POS,@sergio_fajardo
1521515758399930371,2022-05-03,2022-05-03 15:43:19+00:00,NEU,@sergio_fajardo
1521503777563586560,2022-05-03,2022-05-03 14:55:43+00:00,NEU,@sergio_fajardo
1521498022584197120,2022-05-03,2022-05-03 14:32:51+00:00,POS,@sergio_fajardo
1521492589463154693,2022-05-03,2022-05-03 14:11:15+00:00,NEU,@sergio_fajardo
1521488630019244037,2022-05-03,2022-05-03 13:55:31+00:00,NEU,@sergio_fajardo
1521470048195522561,2022-05-03,2022-05-03 12:41:41+00:00,NEU,@sergio_fajardo
1521335494050729984,2022-05-03,2022-05-03 03:47:01+00:00,NEU,@sergio_fajardo
1521296574038659073,2022-05-03,2022-05-03 01:12:22+00:00,POS,@sergio_fajardo
1521281537735643143,2022-05-03,2022-05-03 00:12:37+00:00,NEG,@sergio_fajardo
1521279156910276614,2022-05-03,2022-05-03 00:03:09+00:00,NEU,@sergio_fajardo
1521279155266019328,2022-05-03,2022-05-03 00:03:09+00:00,NEG,@sergio_fajardo
1521279153881952257,2022-05-03,2022-05-03 00:03:08+00:00,NEU,@sergio_fajardo
1521279152548204545,2022-05-03,2022-05-03 00:03:08+00:00,NEU,@sergio_fajardo
1521279149217882113,2022-05-03,2022-05-03 00:03:07+00:00,NEU,@sergio_fajardo
1521262160969613314,2022-05-02,2022-05-02 22:55:37+00:00,NEU,@sergio_fajardo
1521258281964027911,2022-05-02,2022-05-02 22:40:12+00:00,NEU,@sergio_fajardo
1521226782875299851,2022-05-02,2022-05-02 20:35:02+00:00,NEU,@sergio_fajardo
1521192798413897729,2022-05-02,2022-05-02 18:20:00+00:00,NEU,@sergio_fajardo
1521145171664060421,2022-05-02,2022-05-02 15:10:45+00:00,NEG,@sergio_fajardo
1521124840710758400,2022-05-02,2022-05-02 13:49:57+00:00,POS,@sergio_fajardo
1521098837103886337,2022-05-02,2022-05-02 12:06:38+00:00,NEU,@sergio_fajardo
1521090018764369922,2022-05-02,2022-05-02 11:31:35+00:00,NEU,@sergio_fajardo
1520944899822178304,2022-05-02,2022-05-02 01:54:56+00:00,NEG,@sergio_fajardo
1520921444947005440,2022-05-02,2022-05-02 00:21:44+00:00,NEU,@sergio_fajardo
1520902948968181762,2022-05-01,2022-05-01 23:08:14+00:00,NEU,@sergio_fajardo
1520902718839263232,2022-05-01,2022-05-01 23:07:19+00:00,NEU,@sergio_fajardo
1520900150050312193,2022-05-01,2022-05-01 22:57:07+00:00,POS,@sergio_fajardo
1520897539918254086,2022-05-01,2022-05-01 22:46:45+00:00,POS,@sergio_fajardo
1520883568179924994,2022-05-01,2022-05-01 21:51:13+00:00,NEU,@sergio_fajardo
1520834089372336130,2022-05-01,2022-05-01 18:34:37+00:00,POS,@sergio_fajardo
1520833864561741824,2022-05-01,2022-05-01 18:33:43+00:00,POS,@sergio_fajardo
1520832476322619392,2022-05-01,2022-05-01 18:28:12+00:00,NEU,@sergio_fajardo
1520826509094801408,2022-05-01,2022-05-01 18:04:30+00:00,NEU,@sergio_fajardo
1520826506745991168,2022-05-01,2022-05-01 18:04:29+00:00,NEU,@sergio_fajardo
1520826502178385921,2022-05-01,2022-05-01 18:04:28+00:00,POS,@sergio_fajardo
1520820990040846336,2022-05-01,2022-05-01 17:42:34+00:00,NEU,@sergio_fajardo
1520806208944451586,2022-05-01,2022-05-01 16:43:50+00:00,POS,@sergio_fajardo
1520805103296565250,2022-05-01,2022-05-01 16:39:26+00:00,NEU,@sergio_fajardo
1520783196153122816,2022-05-01,2022-05-01 15:12:23+00:00,POS,@sergio_fajardo
1520783068646322177,2022-05-01,2022-05-01 15:11:53+00:00,POS,@sergio_fajardo
1520781591605387264,2022-05-01,2022-05-01 15:06:00+00:00,NEU,@sergio_fajardo
1520766354005147651,2022-05-01,2022-05-01 14:05:27+00:00,NEU,@sergio_fajardo
1520763156284518401,2022-05-01,2022-05-01 13:52:45+00:00,NEG,@sergio_fajardo
1520749711468244996,2022-05-01,2022-05-01 12:59:20+00:00,POS,@sergio_fajardo
1520591745695821826,2022-05-01,2022-05-01 02:31:38+00:00,NEG,@sergio_fajardo
1520579007363878914,2022-05-01,2022-05-01 01:41:01+00:00,NEU,@sergio_fajardo
1520579004444680196,2022-05-01,2022-05-01 01:41:00+00:00,NEU,@sergio_fajardo
1520579001500196866,2022-05-01,2022-05-01 01:40:59+00:00,NEU,@sergio_fajardo
1520579000283893762,2022-05-01,2022-05-01 01:40:59+00:00,NEU,@sergio_fajardo
1520578998773895170,2022-05-01,2022-05-01 01:40:58+00:00,NEU,@sergio_fajardo
1520578995284320256,2022-05-01,2022-05-01 01:40:58+00:00,POS,@sergio_fajardo
1520574041224007686,2022-05-01,2022-05-01 01:21:16+00:00,NEG,@sergio_fajardo
1520565400618029058,2022-05-01,2022-05-01 00:46:56+00:00,NEG,@sergio_fajardo
1520564509697581056,2022-05-01,2022-05-01 00:43:24+00:00,NEU,@sergio_fajardo
1520564395386023939,2022-05-01,2022-05-01 00:42:57+00:00,NEU,@sergio_fajardo
1520551053044985856,2022-04-30,2022-04-30 23:49:56+00:00,NEG,@sergio_fajardo
1520542881550946304,2022-04-30,2022-04-30 23:17:27+00:00,NEG,@sergio_fajardo
1520538101864665093,2022-04-30,2022-04-30 22:58:28+00:00,NEU,@sergio_fajardo
1520535974077509634,2022-04-30,2022-04-30 22:50:01+00:00,NEU,@sergio_fajardo
1520523925150744577,2022-04-30,2022-04-30 22:02:08+00:00,POS,@sergio_fajardo
1520514717156003841,2022-04-30,2022-04-30 21:25:33+00:00,NEU,@sergio_fajardo
1520509821761507336,2022-04-30,2022-04-30 21:06:05+00:00,NEU,@sergio_fajardo
1520499715883900928,2022-04-30,2022-04-30 20:25:56+00:00,NEU,@sergio_fajardo
1520494999745531905,2022-04-30,2022-04-30 20:07:12+00:00,NEU,@sergio_fajardo
1520477206652370944,2022-04-30,2022-04-30 18:56:29+00:00,NEG,@sergio_fajardo
1520473803280822273,2022-04-30,2022-04-30 18:42:58+00:00,NEU,@sergio_fajardo
1520473459335258114,2022-04-30,2022-04-30 18:41:36+00:00,POS,@sergio_fajardo
1520471122755690497,2022-04-30,2022-04-30 18:32:19+00:00,NEU,@sergio_fajardo
1520462787914444800,2022-04-30,2022-04-30 17:59:12+00:00,NEU,@sergio_fajardo
1520455884148776960,2022-04-30,2022-04-30 17:31:46+00:00,NEU,@sergio_fajardo
1520440565560750081,2022-04-30,2022-04-30 16:30:53+00:00,NEG,@sergio_fajardo
1520430077200244738,2022-04-30,2022-04-30 15:49:13+00:00,NEU,@sergio_fajardo
1520424090816987137,2022-04-30,2022-04-30 15:25:26+00:00,NEG,@sergio_fajardo
1520412383235256321,2022-04-30,2022-04-30 14:38:54+00:00,NEU,@sergio_fajardo
1520403583996469249,2022-04-30,2022-04-30 14:03:56+00:00,NEU,@sergio_fajardo
1520398418656600065,2022-04-30,2022-04-30 13:43:25+00:00,NEG,@sergio_fajardo
1520394374978416641,2022-04-30,2022-04-30 13:27:21+00:00,POS,@sergio_fajardo
1520383487924129792,2022-04-30,2022-04-30 12:44:05+00:00,NEU,@sergio_fajardo
1520251497933869056,2022-04-30,2022-04-30 03:59:36+00:00,POS,@sergio_fajardo
1520224052320911363,2022-04-30,2022-04-30 02:10:33+00:00,NEG,@sergio_fajardo
1520221893936177153,2022-04-30,2022-04-30 02:01:58+00:00,POS,@sergio_fajardo
1520220920828375042,2022-04-30,2022-04-30 01:58:06+00:00,POS,@sergio_fajardo
1520201824841736192,2022-04-30,2022-04-30 00:42:13+00:00,NEG,@sergio_fajardo
1520192424789909504,2022-04-30,2022-04-30 00:04:52+00:00,NEU,@sergio_fajardo
1520167740761387008,2022-04-29,2022-04-29 22:26:47+00:00,NEU,@sergio_fajardo
1520167739477970948,2022-04-29,2022-04-29 22:26:47+00:00,NEU,@sergio_fajardo
1520167738328686594,2022-04-29,2022-04-29 22:26:46+00:00,NEU,@sergio_fajardo
1520167736818741252,2022-04-29,2022-04-29 22:26:46+00:00,NEU,@sergio_fajardo
1520167733295521793,2022-04-29,2022-04-29 22:26:45+00:00,NEG,@sergio_fajardo
1520141655713714176,2022-04-29,2022-04-29 20:43:08+00:00,NEU,@sergio_fajardo
1520129594933788672,2022-04-29,2022-04-29 19:55:12+00:00,POS,@sergio_fajardo
1520120915195047936,2022-04-29,2022-04-29 19:20:43+00:00,NEU,@sergio_fajardo
1520109161429835778,2022-04-29,2022-04-29 18:34:01+00:00,NEU,@sergio_fajardo
1520108289547280385,2022-04-29,2022-04-29 18:30:33+00:00,POS,@sergio_fajardo
1520107989587447808,2022-04-29,2022-04-29 18:29:21+00:00,NEG,@sergio_fajardo
1520074553594200065,2022-04-29,2022-04-29 16:16:29+00:00,POS,@sergio_fajardo
1520044706784239618,2022-04-29,2022-04-29 14:17:53+00:00,NEU,@sergio_fajardo
1519844560616185861,2022-04-29,2022-04-29 01:02:35+00:00,NEU,@sergio_fajardo
1519819125438271490,2022-04-28,2022-04-28 23:21:31+00:00,NEG,@sergio_fajardo
1519819123529814016,2022-04-28,2022-04-28 23:21:30+00:00,POS,@sergio_fajardo
1519819122087022594,2022-04-28,2022-04-28 23:21:30+00:00,NEU,@sergio_fajardo
1519819120715444226,2022-04-28,2022-04-28 23:21:29+00:00,NEG,@sergio_fajardo
1519819116307222530,2022-04-28,2022-04-28 23:21:28+00:00,NEG,@sergio_fajardo
1519815579787358208,2022-04-28,2022-04-28 23:07:25+00:00,NEU,@sergio_fajardo
1519785148392390658,2022-04-28,2022-04-28 21:06:30+00:00,NEU,@sergio_fajardo
1519770380692504581,2022-04-28,2022-04-28 20:07:49+00:00,POS,@sergio_fajardo
1519740965208080384,2022-04-28,2022-04-28 18:10:56+00:00,NEU,@sergio_fajardo
1519737247121256450,2022-04-28,2022-04-28 17:56:09+00:00,NEU,@sergio_fajardo
1519735187189518338,2022-04-28,2022-04-28 17:47:58+00:00,NEU,@sergio_fajardo
1519717698678280195,2022-04-28,2022-04-28 16:38:29+00:00,POS,@sergio_fajardo
1519716031215906817,2022-04-28,2022-04-28 16:31:51+00:00,POS,@sergio_fajardo
1519712793251000323,2022-04-28,2022-04-28 16:18:59+00:00,POS,@sergio_fajardo
1519712791376109568,2022-04-28,2022-04-28 16:18:59+00:00,NEU,@sergio_fajardo
1519712788914094083,2022-04-28,2022-04-28 16:18:58+00:00,NEU,@sergio_fajardo
1519712786946924544,2022-04-28,2022-04-28 16:18:57+00:00,POS,@sergio_fajardo
1519712784677847041,2022-04-28,2022-04-28 16:18:57+00:00,NEG,@sergio_fajardo
1519681669439053825,2022-04-28,2022-04-28 14:15:18+00:00,NEU,@sergio_fajardo
1519673496040783872,2022-04-28,2022-04-28 13:42:50+00:00,NEG,@sergio_fajardo
1519671831493550080,2022-04-28,2022-04-28 13:36:13+00:00,NEG,@sergio_fajardo
1519656627351302145,2022-04-28,2022-04-28 12:35:48+00:00,NEU,@sergio_fajardo
1519643897361747968,2022-04-28,2022-04-28 11:45:13+00:00,POS,@sergio_fajardo
1519516228490047489,2022-04-28,2022-04-28 03:17:54+00:00,NEU,@sergio_fajardo
1519488416710152193,2022-04-28,2022-04-28 01:27:23+00:00,NEG,@sergio_fajardo
1519480330926841857,2022-04-28,2022-04-28 00:55:16+00:00,POS,@sergio_fajardo
1519460329381675009,2022-04-27,2022-04-27 23:35:47+00:00,NEG,@sergio_fajardo
1519457046327877632,2022-04-27,2022-04-27 23:22:44+00:00,NEG,@sergio_fajardo
1519457044759302145,2022-04-27,2022-04-27 23:22:44+00:00,POS,@sergio_fajardo
1519457043165425665,2022-04-27,2022-04-27 23:22:43+00:00,POS,@sergio_fajardo
1519457039688290305,2022-04-27,2022-04-27 23:22:43+00:00,NEG,@sergio_fajardo
1519418411109044224,2022-04-27,2022-04-27 20:49:13+00:00,NEU,@sergio_fajardo
1519410613570748422,2022-04-27,2022-04-27 20:18:14+00:00,NEU,@sergio_fajardo
1519338357662400521,2022-04-27,2022-04-27 15:31:07+00:00,NEU,@sergio_fajardo
1519306338945351680,2022-04-27,2022-04-27 13:23:53+00:00,NEU,@sergio_fajardo
1519293753491603456,2022-04-27,2022-04-27 12:33:52+00:00,POS,@sergio_fajardo
1519176481334824960,2022-04-27,2022-04-27 04:47:52+00:00,POS,@sergio_fajardo
1519173963762610178,2022-04-27,2022-04-27 04:37:52+00:00,NEU,@sergio_fajardo
1519173433061527553,2022-04-27,2022-04-27 04:35:45+00:00,POS,@sergio_fajardo
1519171082602823682,2022-04-27,2022-04-27 04:26:25+00:00,NEU,@sergio_fajardo
1519170801722966016,2022-04-27,2022-04-27 04:25:18+00:00,POS,@sergio_fajardo
1519165937387249664,2022-04-27,2022-04-27 04:05:58+00:00,NEU,@sergio_fajardo
1519158215690395648,2022-04-27,2022-04-27 03:35:17+00:00,NEU,@sergio_fajardo
1519151273123225600,2022-04-27,2022-04-27 03:07:42+00:00,POS,@sergio_fajardo
1519150079025848320,2022-04-27,2022-04-27 03:02:57+00:00,POS,@sergio_fajardo
1519149529387487235,2022-04-27,2022-04-27 03:00:46+00:00,POS,@sergio_fajardo
1519139837739245568,2022-04-27,2022-04-27 02:22:16+00:00,POS,@sergio_fajardo
1519137804478996489,2022-04-27,2022-04-27 02:14:11+00:00,NEU,@sergio_fajardo
1519133295577120768,2022-04-27,2022-04-27 01:56:16+00:00,NEU,@sergio_fajardo
1519127674198933505,2022-04-27,2022-04-27 01:33:56+00:00,NEU,@sergio_fajardo
1519114260462321664,2022-04-27,2022-04-27 00:40:38+00:00,NEU,@sergio_fajardo
1519112002907615232,2022-04-27,2022-04-27 00:31:39+00:00,NEU,@sergio_fajardo
1519110603884924928,2022-04-27,2022-04-27 00:26:06+00:00,NEU,@sergio_fajardo
1519105696784080899,2022-04-27,2022-04-27 00:06:36+00:00,NEU,@sergio_fajardo
1519097171248877568,2022-04-26,2022-04-26 23:32:43+00:00,NEU,@sergio_fajardo
1519097168820412418,2022-04-26,2022-04-26 23:32:43+00:00,NEG,@sergio_fajardo
1519097167604027392,2022-04-26,2022-04-26 23:32:42+00:00,NEG,@sergio_fajardo
1519097166052171778,2022-04-26,2022-04-26 23:32:42+00:00,NEG,@sergio_fajardo
1519092163979661313,2022-04-26,2022-04-26 23:12:49+00:00,POS,@sergio_fajardo
1519091875843649539,2022-04-26,2022-04-26 23:11:41+00:00,NEU,@sergio_fajardo
1519091686370123776,2022-04-26,2022-04-26 23:10:56+00:00,POS,@sergio_fajardo
1519090520903061505,2022-04-26,2022-04-26 23:06:18+00:00,NEU,@sergio_fajardo
1519090519510507525,2022-04-26,2022-04-26 23:06:17+00:00,NEG,@sergio_fajardo
1519090518172577792,2022-04-26,2022-04-26 23:06:17+00:00,NEU,@sergio_fajardo
1519090516998205443,2022-04-26,2022-04-26 23:06:17+00:00,NEU,@sergio_fajardo
1519090511482703875,2022-04-26,2022-04-26 23:06:15+00:00,NEU,@sergio_fajardo
1519087638166310912,2022-04-26,2022-04-26 22:54:50+00:00,POS,@sergio_fajardo
1519015517293580290,2022-04-26,2022-04-26 18:08:15+00:00,NEG,@sergio_fajardo
1519007971451314176,2022-04-26,2022-04-26 17:38:16+00:00,NEG,@sergio_fajardo
1519006303749877760,2022-04-26,2022-04-26 17:31:39+00:00,NEG,@sergio_fajardo
1519003482723868672,2022-04-26,2022-04-26 17:20:26+00:00,NEG,@sergio_fajardo
1519000454943936534,2022-04-26,2022-04-26 17:08:24+00:00,NEU,@sergio_fajardo
1518997074590810113,2022-04-26,2022-04-26 16:54:58+00:00,NEU,@sergio_fajardo
1518989725285167104,2022-04-26,2022-04-26 16:25:46+00:00,POS,@sergio_fajardo
1518989274011648000,2022-04-26,2022-04-26 16:23:59+00:00,POS,@sergio_fajardo
1518987512798232585,2022-04-26,2022-04-26 16:16:59+00:00,POS,@sergio_fajardo
1518973789438103554,2022-04-26,2022-04-26 15:22:27+00:00,POS,@sergio_fajardo
1518968992576245763,2022-04-26,2022-04-26 15:03:23+00:00,NEG,@sergio_fajardo
1518966686266834947,2022-04-26,2022-04-26 14:54:13+00:00,POS,@sergio_fajardo
1518946953513549824,2022-04-26,2022-04-26 13:35:49+00:00,NEU,@sergio_fajardo
1518776234330800133,2022-04-26,2022-04-26 02:17:26+00:00,POS,@sergio_fajardo
1518746991244808192,2022-04-26,2022-04-26 00:21:14+00:00,POS,@sergio_fajardo
1518730710177230850,2022-04-25,2022-04-25 23:16:32+00:00,NEU,@sergio_fajardo
1518730709162209280,2022-04-25,2022-04-25 23:16:32+00:00,NEU,@sergio_fajardo
1518730708197511175,2022-04-25,2022-04-25 23:16:32+00:00,POS,@sergio_fajardo
1518730707102797824,2022-04-25,2022-04-25 23:16:31+00:00,NEU,@sergio_fajardo
1518730706041643009,2022-04-25,2022-04-25 23:16:31+00:00,NEG,@sergio_fajardo
1518730704678440967,2022-04-25,2022-04-25 23:16:31+00:00,NEU,@sergio_fajardo
1518729339717795842,2022-04-25,2022-04-25 23:11:05+00:00,NEU,@sergio_fajardo
1518723360741539845,2022-04-25,2022-04-25 22:47:20+00:00,NEU,@sergio_fajardo
