|id|texto|fecha
52|1520514717156003841|@ospiedwin @alejovargasve 🤓😎🥸 para ver bien y elegir bien 👍|2022-04-30 21:25:33+00:00
53|1520509821761507336|En Soledad me tomé el micrófono para hablar de propuestas. Las personas mayores de 65 años en el Atlántico y Colombia que no tengan pensión, recibirán en nuestro gobierno $500.000. Vamos a dignificar a los adultos mayores. #LaVueltaAlCaribe https://t.co/tCAm1gWGsl|2022-04-30 21:06:05+00:00
54|1520499715883900928|Rendirse munca es opción. La remontada va. https://t.co/yJw5biokX9|2022-04-30 20:25:56+00:00
55|1520494999745531905|¡Y llegamos a Soledad! #LaVueltaAlCaribe 🎉 https://t.co/bnoNBxBpvQ|2022-04-30 20:07:12+00:00
56|1520477206652370944|Vamos a derrotar a la corrupción que deja a niñas y niños sin estudio y con hambre. La niñez de Colombia merece tener alegría y oportunidades. #DíaDeLaNiñez https://t.co/DwudYs1Dtv|2022-04-30 18:56:29+00:00
57|1520473803280822273|@Ratatouille1941 Muchas gracias por leer las propuestas y escucharnos. Vamos para arriba! 💪🏽🇨🇴|2022-04-30 18:42:58+00:00
58|1520473459335258114|@marisanzdesa Hasta el final, Mariana! La educación será nuestra revolución. Un abrazo.|2022-04-30 18:41:36+00:00
59|1520471122755690497|@YulmerPerez @AbeRaad @lumois @cataortizco @CarlosAmayaR No hay que firmarlo. El compromiso mío y de @LuisGMurillo es claro. #ElCaribeCambiará|2022-04-30 18:32:19+00:00
60|1520462787914444800|"¿Qué tal le va a @LuisGMurillo pedaleando? 😅 Nos fuimos en bicicoche por Gaira, un barrio que quiere oportunidades. #FajardoEnGaira

Aquí comienza el cambio que Colombia necesita. #LaVueltaAlCaribe 💪🏽🇨🇴 https://t.co/BRl0f7YcPg"|2022-04-30 17:59:12+00:00
61|1520455884148776960|Es día del #ClásicoPaisa y de la foto clásica 🤣. No fui arquero pero bastantes atajadas le hemos hecho a la corrupción y lo haremos de nuevo, así #ColombiaCambiará https://t.co/TupXz7KMNA|2022-04-30 17:31:46+00:00
62|1520440565560750081|No podemos seguir respondiendo a la criminalidad de forma coyuntural. Necesitamos inteligencia renovada que ataque de manera frontal a la criminalidad. Colombia se merece vivir en paz. #LaVueltaAlCaribe https://t.co/ZeaAaJEtKo|2022-04-30 16:30:53+00:00
