,Unnamed: 0,id,texto,fecha
1671,1671,1512485487478394887,es deber del presidente velar por la plata que usted paga y tiene que respetarla para poder generar un impacto en el mejoramiento de vida de los colombianos   rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:40:15+00:00
1672,1672,1512483686511525892,importamos 20 millones de toneladas de alimentos y uno ve el campo y está vacío  no hay nada porque no lo ponemos a producir  😔rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 elpaísquepropone,2022-04-08 17:33:06+00:00
1673,1673,1512483189331304450,la única manera de acabar con la pobreza es trabajando  el mejor programa social del planeta tierra es el trabajo y el trabajo se genera sustituyendo el que estamos generando en el exterior rodolfopresidente rodolfohernandez elecciones2022 elpaísquepropone,2022-04-08 17:31:07+00:00
1674,1674,1512480844144861193,el 29 de mayo tienen que mirar por quién votan  porque después no se pueden quejar  cómo le van a entregar la chequera a una persona que nunca ha trabajado  que nunca ha producido un peso  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:21:48+00:00
1675,1675,1512480678687948800,350 4 billones de pesos es el presupuesto nacional  nosotros pagamos 170 billones  o sea  estamos viviendo 180 4 billones fiados  así manejan al estado  gastamos más de lo que podemos  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 17:21:08+00:00
1676,1676,1512477874934398976,ahorita este jueves santo  que se supone que es de rezar  se siguen robando la plata de los colombianos  🙄rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:10:00+00:00
1677,1677,1512477608985964548,en el país  las oportunidades para los papás de los muchachos son más apretadas  por eso  el porcentaje de estudiantes que tienen que recurrir al icetex cada día aumenta más  más y más  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:57+00:00
1678,1678,1512477481789378560,en colombia hay 20 millones de hectáreas fértiles  solo se explotan 7 millones y nos quedan 13 millones por explotar  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:26+00:00
1679,1679,1512477373463207937,hay ministros a los que uno les pone un bulto de papa y uno de cemento  y no saben cuál es la papa  uno no puede trabajar con gente que no tenga conocimiento y que no sepa producir  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:08:00+00:00
1680,1680,1512477235038633985,hay que sacar a los ladrones para generar trabajo y bienestar a toda la cadena de gente que trabaja  gana muy poquito y le toca durísimo  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:07:27+00:00
1681,1681,1512476804816195584,hay que sacar a los ladrones para generar trabajo y bienestar a toda la cadena de gente que trabaja  gana muy poquito y le toca durísimo  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 17:05:45+00:00
1682,1682,1512476571273150465,con el tiempo han acabado con los campesinos  hicieron un éxodo  se vinieron los campesinos a los cinturones de miseria en cali  bogotá  medellín  hay más de 80 000 casas  la gran mayoría en zonas de riesgo rodolfopresidente rodolfohernandez elecciones2022,2022-04-08 17:04:49+00:00
1683,1683,1512476335251374089,al país se importan 7 millones de toneladas de maíz  cuando aquí tenemos territorios que producen en grandes cantidades rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 17:03:53+00:00
1684,1684,1512476165197414403,"la pregunta que hay que hacer es ¿quién nos llevó a esto? los polís o los que nos equivocamos votando por ellos  pero ahora se llegó el momento de que podamos reivindicar esas acciones equivocadas  ""pensando en que votando mal el domingo  el lunes nos gobiernen bien""  🧐🤔",2022-04-08 17:03:12+00:00
1685,1685,1512474241349869570,todas las manifestaciones que los partidos polís hacen en colombia son con plata robada  mi objetivo es romper eso  porque sino lo hacemos  seguiremos de pobre  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 16:55:34+00:00
1686,1686,1512474086894624769,más de la mitad de los estudiantes que están aquí necesitan el apoyo del icetex  porque a los polís  cuando hacen el presupuesto nacional  no les importan ustedes  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022,2022-04-08 16:54:57+00:00
1687,1687,1512473591895531522,los polís han traicionado el interés colectivo  actúan solapadamente  🔴 a esta hora en la unab en el conversatorio ‘el país que propone’ rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-08 16:52:59+00:00
1688,1688,1512449890965725186,no repitamos el error de votar por el continuismo  es hora de superarnos! 🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-08 15:18:48+00:00
1689,1689,1512430072178823168,undeseo es que colombia sea el país del que nadie se quiera ir  rodolfopresidente 🟡🔵,2022-04-08 14:00:03+00:00
1690,1690,1512192100900786176,hoy el voto es contra la corrupción  esa que tiene secuestrada al país y que no nos ha dejado progresar 🙌🏻 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 22:14:26+00:00
1691,1691,1512187049264263168,nos vemos allá! 💙💛rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 21:54:22+00:00
1692,1692,1512114225132584964,salud es bienestar  es ese tiempo de descanso que algunos candidatos le quieren prohibir a quien tiene su trabajito  rodolfopresidente,2022-04-07 17:04:59+00:00
1693,1693,1512114223979057158,propuestas como la del trabajo por horas que hace fico no solo van en contra de la economía de los colombianos  sino de su salud  hoy en el diamundialdelasalud recordemos que la salud mental es tan importante como la corporal  la salud no es solo ausencia de enfermedad ,2022-04-07 17:04:59+00:00
1694,1694,1512112926622167053,¡ayúdenme a cambiar a colombia! ¿cuento con ustedes? 💙💛🇨🇴rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-07 16:59:50+00:00
1695,1695,1512105387704688643,no permitamos que el país continúe polarizándose  polís son polís y en los dos lados hay mucho bandido  voten por ustedes  encuentren a quién los represente con honradez  y el 29 de mayo no olviden llevar la cédula  la memoria y la conciencia  rodolfopresidente 🟡🔵,2022-04-07 16:29:52+00:00
1696,1696,1512037464248098822,noentiendo cómo con la plata de los colombianos se pagan los lujos de los del copete  pero el gobierno dice que no hay plata para invertir en darles a todos una vida digna  rodolfopresidente rodolfohernandez felizjueves progresistasigueprogresista,2022-04-07 11:59:58+00:00
1697,1697,1511867528129257475,🥺🐶 ,2022-04-07 00:44:42+00:00
1698,1698,1511863398916624395,medio siglo juntos 🌹❤️ rodolfopresidente rodolfohernandez ligaanrrupcion ,2022-04-07 00:28:18+00:00
1699,1699,1511842237067538432,los invito a conocer un poco más de mi historia en el   👕👞   artículo completo👇🏻,2022-04-06 23:04:12+00:00
1700,1700,1511818792594194435,papa y yuca: ¡estas elecciones serán para acabar el hambre! 🌾🪵 rodolfopresidenterodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-06 21:31:03+00:00
1701,1701,1511703788758999045,nuevafotodeperfil 😎 rodolfopresidente ,2022-04-06 13:54:03+00:00
1702,1702,1511696336827080708,no se confundan  mi única alianza es con el pueblo colombiano 💛💙 rodolfopresidente felizmiercoles ,2022-04-06 13:24:27+00:00
1703,1703,1511691620424593412,esunhorror así desaparecen las pensiones de los que aportaron toda su vida  por un lado aumentan los años para poder pensionarnos  y por el otro vacían los fondos de pensión  usando la platica para hacer infraestructura barata  como el puente de chirajara  rodolfopresidente ,2022-04-06 13:05:42+00:00
1704,1704,1511466116765388806,mil gracias por la invitación 🙏🏼 ,2022-04-05 22:09:38+00:00
1705,1705,1511451999367319565,y como los miles de nuevos empleos con salarios millonarios que están agregando a la burocracia clientelar de los entes de control  rodolfopresidente,2022-04-05 21:13:32+00:00
1706,1706,1511451499938865155,…como el caso de los 80 buses eléctricos inútiles que compró federico gutiérrez para medellín y llevan más de 3 años arrimados en un patio porque no pueden transitar por la ciudad ,2022-04-05 21:11:33+00:00
1707,1707,1511442257743912970,es necesario un modelo de educación vocacional  con recursos públicos invertidos de manera eficaz  eficiente e incluyente que aseguren bienestar en los hogares de todos los colombianos ,2022-04-05 20:34:50+00:00
1708,1708,1511442256489766929,nadie debería perder su ranchito y endeudar su futuro para poder contribuir al desarrollo de colombia  es hora de repensar nuestro sistema educativo ,2022-04-05 20:34:49+00:00
1709,1709,1511442254875049985,se acusa de populista a quiénes ponen los intereses de los más pobres por encima de los que llevan más de 30 años incrustados en el poder  ,2022-04-05 20:34:49+00:00
1710,1710,1511404988970549250,están tratando de hacer que nos olvidemos de lo verdaderamente importante  para pasar por debajo de nuestras narices los robos masivos al país y a los colombianos…,2022-04-05 18:06:44+00:00
1711,1711,1511404987435438089,la fiscalía facilita pruebas con interpretaciones tergiversadas para juzgarme en los medios y neutralizar las denuncias de corrupción que yo hago ,2022-04-05 18:06:44+00:00
1712,1712,1511404985996787726,de otra campaña presidencial están utilizando a la fiscalía  con la colaboración de algunos medios  para tratar de destruir mi candidatura presidencial  hilo🧵,2022-04-05 18:06:43+00:00
1713,1713,1511014159474995203,arrancando la semana con toda😎🇨🇴  rodolfohernandez presidente elecciones2022 ligaanrrupcion ,2022-04-04 16:13:43+00:00
1714,1714,1510976552695209991,esperemos a ver qué pasa el 29 de mayo  por ahora  nadie ha ganado nada  felizluneslasencuestasson rodolfohernandez ligaanrrupcion,2022-04-04 13:44:17+00:00
1715,1715,1510825525195034629,arrasaré y voy es en tractomula 🚛😎 ,2022-04-04 03:44:09+00:00
1716,1716,1510753120883810306,cómo les pareció mi regalo  les gustó 🙊?  👀👉🏻 rodolfohernandez lavicedeelinge presidente vicepresident elecciones2022 colombia🇨🇴 ,2022-04-03 22:56:27+00:00
1717,1717,1510291963517489155,vengo a dejarles unasorpresa : este es mi plan de gobierno  ¡vamos a cambiar el rumbo de colombia!👀👉🏻  ,2022-04-02 16:23:58+00:00
1718,1718,1510032588890591244,¡la democracia en colombia son puras mentiras!👀ver artículo completo _pais  rodolfohernandez president elecciones2022 lavicedeelinge colombia🇨🇴 vicepresident ,2022-04-01 23:13:18+00:00
1719,1719,1509885397026934788,mil gracias por esas demostración de apoyo! 🧡 ,2022-04-01 13:28:25+00:00
1720,1720,1509880088703160324,misueñoes un país donde hayan más y mejores oportunidades para los pobres  así  para algunos  eso me haga populista rodolfohernandez elecciones2022 felizviernesatodos ,2022-04-01 13:07:20+00:00
1721,1721,1509603787270406147,con mi vice🇨🇴👩🏻🧡  felizjuevesatodos ,2022-03-31 18:49:24+00:00
1722,1722,1509188245518786569,“escuelas de vida” para los niños  niñas y jóvenes de colombia - entrevista con   📻🧏🏼‍♂️     ,2022-03-30 15:18:11+00:00
1723,1723,1509180890240454659,colombiasearreglacon migo de presidente 😎,2022-03-30 14:48:58+00:00
1724,1724,1509136500679663623,colombianos ya nos escuchamos por  🧏🏼‍♂️📻🤩rodolfohernandez rodolfopresidente eleccionescolombia elecciones2022 colombia ligaanrrupcion ,2022-03-30 11:52:34+00:00
1725,1725,1508950498241662985,hoy colombia también gana  ¡no perdamos la fe!🇨🇴❤️ ,2022-03-29 23:33:28+00:00
1726,1726,1508887608612564993,así es 🤣 ,2022-03-29 19:23:34+00:00
1727,1727,1508884377169801219,gracias a mi vice  porque además de acompañarme en este camino  nos trajo la suerte👏🏻🤩 y somos los 1 en el tarjetón  ¡voy a ser su presidente! rodolfohernandez rodolfopresidente registraduria eleccionescolombia elecciones2022 ,2022-03-29 19:10:43+00:00
1728,1728,1508881532353749017,coincidimos con _fajardo en que la lucha contra la corrupción es el principal problema que tiene colombia  nos sentamos a discutir sobre esta preocupación y cómo sacar a los corruptos del poder  ,2022-03-29 18:59:25+00:00
1729,1729,1508863343087521796,se los dije! voy a quedar de primero y en primera vuelta 😎🙏🏼rodolfohernandez ligaanrrupcion elecciones2022 registraduria tarjeron tarjetonpresidencial ,2022-03-29 17:47:08+00:00
1730,1730,1508804531320246276,el trabajo es el mejor programa social de un país🇨🇴🙌🏻 📺  rodolfohernandez president colombia elecciones2022 elinge ligaanrrupcion ,2022-03-29 13:53:27+00:00
1731,1731,1508459067240591362,nos vemos esta noche a las 10:00 p m  con _letal en   para que disfruten la cara de 12 tratando de domar su petrista interno😂 y dejándose seducir por mi filosofía política: no robar  no mentir  no traicionar😁 ,2022-03-28 15:00:42+00:00
1732,1732,1508426709728743425,unabofetada es lo que nos han dado los politiqueros corruptos haciéndonos creer que pueden cambiar el país cuando están en campaña  pero después 🤡rodolfohernandez oscars willsmith felizlunes elecciones2022,2022-03-28 12:52:07+00:00
1733,1733,1507878612288086018,gracias por sus buenos deseos✨ espero celebrar mis 78 años desde la casa de nariño  con todos ustedes 🤩🥳🧡rodolfohernandez presidente colombia elecciones2022 casadenarino ligaanrrupcion ,2022-03-27 00:34:10+00:00
1734,1734,1507845187153899522,gracias marco antonio fonseca y sebastián chipatecua🤩 por este regalo de cumpleaños y a todos los rodolfistas 🧡por sus deseos 🎂🤩🇨🇴ver aquí 👇🏻rodolfohernandez presidenlombia🇨🇴 elecciones2022,2022-03-26 22:21:21+00:00
1735,1735,1507759316014673921,hoy es mi cumpleños 77 🥳 y me siento feliz y agradecido por sus mensajes y buenos deseos  estoy como un roble  apenas para empezar a cambiar el rumbo de nuestro país🇨🇴💪🏻🎈rodolfohernandez esunsueño colombiaelige presidente elecciones2022 ,2022-03-26 16:40:08+00:00
1736,1736,1507382268628803595,a mí me bendice el papa🙏🏻  a petro y a fico  los polís tradicionales🤷🏼  nota completa 📲  rodolfohernandez presidencia elecciones2022 colombia elpapa spreaket,2022-03-25 15:41:53+00:00
1737,1737,1507143490144288770,hoy gana la sele ⚽️ y el 29 de mayo ganamos en primera vuelta 💪🏼🇨🇴 seleccioncolombia rodolfohernandez,2022-03-24 23:53:04+00:00
1738,1738,1507128845438234626,gracias bucaramanga por el gran recibimiento a nuestra vicepresidenta  🇨🇴👩🏽rodolfohernandez elecciones2022 formulavicepresidencial ,2022-03-24 22:54:52+00:00
1739,1739,1506980601102053380,vamos con toda 💪🏼🇨🇴,2022-03-24 13:05:48+00:00
1740,1740,1506979733849919493,volví ¿me extrañaron?,2022-03-24 13:02:21+00:00
1741,1741,1506631339172405250,están cordialmente invitados a conocer y conversar con la doctora marelen  este 2022  juntos  lograremos acabar con las mafias politiqueras que tienen secuestrada a colombia 🇨🇴💪🏻confirmar asistencia aquí👇🏻¡conmigo no se roba más! 👷🏼‍♂️🇨🇴rodoldohernandez ,2022-03-23 13:57:57+00:00
1742,1742,1505353506487783432,la doctora marelen  quién me acompañará en la presidencia de la república  estuvo hoy en pereira  con ella  voy a trabajar por el cambio del país  👩🏽👷🏽‍♂️🇨🇴 rodolfohernández presidencia pereira ejecafeterocolombia vicepresidencia colombia ,2022-03-20 01:20:18+00:00
1743,1743,1505224302563672068,𝐂𝐨𝐥𝐨𝐦𝐛𝐢𝐚𝐧𝐨𝐬  recuerden que 𝐡𝐚𝐬𝐭𝐚 𝐞𝐥 𝟐𝟗 𝐝𝐞 𝐦𝐚𝐫𝐳𝐨 pueden 𝐢𝐧𝐬𝐜𝐫𝐢𝐛𝐢𝐫 𝐬𝐮 𝐜𝐞́𝐝𝐮𝐥𝐚 y cambiar su 𝐩𝐮𝐞𝐬𝐭𝐨 𝐝𝐞 𝐯𝐨𝐭𝐚𝐜𝐢𝐨́𝐧 háganlo y ayúdenme a ser su presidente!🇨🇴🧡💪🏻ingresen aquí para más información 👇🏻 ,2022-03-19 16:46:54+00:00
1744,1744,1504880301562122249,mi contrato social con los olvidados deportistas de colombia 🇨🇴⚽️🎾🏐🏀rodolfohernandez presidente deportistas elecciones2022 colombia deporte ,2022-03-18 17:59:57+00:00
1745,1745,1504850104389406729,nonosequivoquemos este 29 de mayo votando por los mismos que nos han llevado a los colombianos a vivir en la miseria  rodolfohernandez ligaanrrupcion,2022-03-18 15:59:58+00:00
1746,1746,1504602626410926082,el deporte siempre será fundamental para el desarrollo de los jóvenes del país 🏀⚽️🇨🇴❤️ rodolfohernandez presidente realmadrid deporte colombia elecciones2022 florentinoperez  jovenes ,2022-03-17 23:36:34+00:00
1747,1747,1504565468744626176,españa  un referente cultural que colombia debe seguir de la mano del estado  ¡conmigo no se roba más! 🎭🎬 rodolfohernandez madrid teatrogranvia  cultura colombia arte presidente elecciones2022 ,2022-03-17 21:08:55+00:00
1748,1748,1504448922433081344,conversando con efromovich sobre los años por delante y el “despegue” de colombia 🇨🇴👋🏻🧡 rodolfohernandez presidente roma elecciones2022 colombia ligaanrrupcion ,2022-03-17 13:25:49+00:00
1749,1749,1504117583871713283,"con mi esposa  esperando al papa en la audiencia privada  le entregamos los regalos de parte de todos los colombianos: la hamaca  el café  el sombrero vueltiao y el libro del club de sus amores: ""san lorenzo de almagro""  con el que lo sorprendimos y nos prometió leerlo  ",2022-03-16 15:29:11+00:00
1750,1750,1521286923532345345,la vida es lo primero  amenazar de muerte a un candidato  es amenazar de muerte a la democracia  mi solidaridad total con   ,2022-05-03 00:34:01+00:00
1751,1751,1521282633619357698,duque se gasta 4 300 millones de pesos a costa de la plata de los estudiantes  por qué no coger esa plata y saldar la deuda del icetex de toda la muchachada? muchas gracias a todos los estudiantes del censa  que se acercaron a escucharme rodolfohernandez rodolfopresidente ,2022-05-03 00:16:58+00:00
1752,1752,1521277701390221314,solo me queda por decir: gracias medellín 💛💙  rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-05-02 23:57:22+00:00
1753,1753,1521235719452246016,mi propuesta para la salud 🏥⚕️vamos a revisar costos para cobrarle y pagarle a cada quien lo justo  los colombianos pagan de contado y el estado deberá pagar de contado💵💪🏻 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-05-02 21:10:33+00:00
1754,1754,1521189571735740416,piter  así es  de bucaramanga pa'l mundo  siempre adelante  ni un paso atrás😍  mil y mil gracias🇨🇴 ,2022-05-02 18:07:10+00:00
1755,1755,1521177554371203073,me vine pa' medellín  aunque llegué tarde al concierto de maluma y me perdí a madonna  quiénes se gozaron ese espectáculo? 🤭😚rodolfohernandez ,2022-05-02 17:19:25+00:00
1756,1756,1521163887508443138,enprimeravotopor un candidato que nos une  en vez de dividirnos rodolfohernandez rodolfopresidente elecciones2022 ligaanrrupcion,2022-05-02 16:25:07+00:00
1757,1757,1521157876752035843,el gasto que vale la pena es el que mejora la condiciones de vida de la ciudadanía  las reformas tributarias no son para tapar los huecos de despilfarro y robo que hacen los politiqueros  rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-05-02 16:01:14+00:00
1758,1758,1521101381372940288,yacasi seré su presidente 🙊rodolfohernandez rodolfopresidente elecciones2022 ligaanrrupcion,2022-05-02 12:16:44+00:00
1759,1759,1521006661086986242,🥺🙏🏼 ,2022-05-02 06:00:21+00:00
1760,1760,1521004017727557634,77262899 y no se dieron cuenta 🤭,2022-05-02 05:49:51+00:00
1761,1761,1521003856435552258,3 yo también mijito!,2022-05-02 05:49:12+00:00
1762,1762,1520988345589026818,2 🤣  yo tengo novia hace 50 años😍!,2022-05-02 04:47:34+00:00
1763,1763,1520988051480223745,13 mil gracias camilo 🙏🏼,2022-05-02 04:46:24+00:00
1764,1764,1520965292033150977,"estoy impresionado del recibimiento que me hicieron los antioqueños aquí en medellín  en esta tierra de dos fuertes candidatos  siendo yo un ""desconocido""  escucharlos decir: ""rodolfo  amigo  antioquia está contigo""  compromete mi gratitud  no les voy a fallar! 💛💙 ",2022-05-02 03:15:58+00:00
1765,1765,1520855275854520321,en memoria de ángela hernández  una mujer joven con berraquera  con pantalones  que siempre defendió a la familia como eje central de la sociedad  ángela siempre permanecerá en la memoria de quiénes la acompañaron en sus luchas  mis condolencias y un abrazo a su familia💗🤍🙏🏻  ,2022-05-01 19:58:48+00:00
1766,1766,1520519830310428678,los colombianos hacen un esfuerzo grande para aportar al presupuesto nacional  pero resulta que los polís se inventan gastos para justificar la robadera  rodolfopresidente rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-30 21:45:52+00:00
1767,1767,1520445402037772291,les muestro un poco de todo el amor y el apoyo que recibí de parte de cada cucuteño 🫶🏻🥰 gracias cúcuta  no les voy a fallar!💪🏻😗rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-30 16:50:07+00:00
1768,1768,1520431296807321600,yo también ya me la vi 😅 ,2022-04-30 15:54:04+00:00
1769,1769,1520424085649608704,feliz díadelniño mis chinitos 🥳🫶🏻 rodolfohernandez ,2022-04-30 15:25:24+00:00
1770,1770,1520219435973464064,mil gracias 🥺🙏🏼 ,2022-04-30 01:52:12+00:00
1771,1771,1520218968321306624,la gavilla!,2022-04-30 01:50:21+00:00
1772,1772,1520196153899372545,este mensaje es para todas las mujeres❤️ rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-30 00:19:41+00:00
1773,1773,1520154632840003586,para que el presupuesto de la nación rinda  se tiene que bajar el gasto público inoficioso 💸📉rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-29 21:34:42+00:00
1774,1774,1520147353218473986,una pequeña parte de la gavilla de la que les hablo  todos contra mí  y yo solito  en las calles  sigo creciendo en las encuestas  📈👷🏼‍♂️ rodolfopresidente rodolfoes invamer rodolfohernandez ,2022-04-29 21:05:46+00:00
1775,1775,1520137543769067520,mis influenciadores son ustedes  ayúdenme compartiendo todo mi contenido de redes sociales para que nos ganemos esto  yo sé que podemos!💛💙rodolfopresidente rodolfohernandez ,2022-04-29 20:26:47+00:00
1776,1776,1520132205388906496,laverdadesque este 29 de mayo voy a ser su presidente 💛💙! rodolfopresidente,2022-04-29 20:05:35+00:00
1777,1777,1520096439157891072,gravísimo que piedad córdoba  como senadora  esté yendo a ver extraditables  ella como senadora debería velar por los intereses de los colombianos y estar pendiente de que la plata no se la roben  no la despilfarren   aestahora envivo en ,2022-04-29 17:43:27+00:00
1778,1778,1520091519419666433,fico no es fico  fico es uribe  fico es alejandro char  fico es david barguil  fico es andrés pastrana  fico es dilian francisca toro  fico es césar gaviria trujillo  fico es una gavilla de siete polís  aestahora envivo en ,2022-04-29 17:23:54+00:00
1779,1779,1520091341321089027,si sergio fajardo no se une a mí  pues yo sigo solo  sin rencor  yo no le meto basura al corazón  aestahora envivo en ,2022-04-29 17:23:12+00:00
1780,1780,1520090325846532097,yo no me voy a unir a nadie  a mí me firmaron 2 millones de colombianos como independientes y no puedo traicionarlos uniéndome a un montón de politiqueros  que son los mismos que han desangrado a colombia  y  hoy están pidiendo un pedazo de poder  envivo en ,2022-04-29 17:19:10+00:00
1781,1781,1520089286808379394,soy el terremoto de la política 😎   rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-29 17:15:02+00:00
1782,1782,1520062229823037442,se necesita que los profesores estén totalmente capacitados para responder con las exigencias tecnológicas  hay que garantizar una buena alimentación a los niños  niñas y adolescentes  y transporte escolar para que los índices de deserción escolar disminuyan    ,2022-04-29 15:27:31+00:00
1783,1783,1520054290764681220,lo que hay que hacer es generar trabajo para los papás y las mamás de los niños para que puedan tener un mejor desarrollo de la vida y no sigamos con las desigualdades por políticas que generan los polís  en el encuentro nacional de niños  niñas y adolescentes en  ,2022-04-29 14:55:58+00:00
1784,1784,1520040817683058690,en mi gobierno  los motociclistas van a tener garantías que les permitan ejercer sus labores 🏍💪🏻 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-29 14:02:26+00:00
1785,1785,1519896862458793986,escuchar a la muchachada vale cualquier trasnocho ☺️ ,2022-04-29 04:30:24+00:00
1786,1786,1519889360589668352,la violencia es una consecuencia de la falta de trabajo  en los sitios más violentos es donde los índices de desempleo son más altos  la causa se ataca sustituyendo lo que podemos producir aquí  aestahora🔴 en elpaisdelosjovenes rodolfopresidente,2022-04-29 04:00:36+00:00
1787,1787,1519815432923922432,el descaro más grande es que duque haya querido ponerle iva al hambre 😒🤦🏼 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-28 23:06:50+00:00
1788,1788,1519805389302382594,esta es la verdadera encuesta📈colombianos  voy a ser su presidente!🇨🇴💛💙rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-28 22:26:56+00:00
1789,1789,1519798712339517441,¿fajardo  a un paso de votar por mí? ,2022-04-28 22:00:24+00:00
1790,1790,1519771494502576128,no es posible que la muchachada de colombia busque en el exterior las oportunidades que se les niegan en su propio país 🤦🏼😣  rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-28 20:12:14+00:00
1791,1791,1519711930654494720,yo insisto en acabar con la corrupción porque es el cáncer que está acabando con colombia y si no lo detenemos ahora  aquí no habrá futuro para la muchachada  rodolfopresidente rodolfohernandez ligaanrrupción elecciones2022 ,2022-04-28 16:15:33+00:00
1792,1792,1519710172293259264,delfuturoespero que aprendamos del pasado y no lo repitamos  es hora de cambiar la historia: el 29 de mayo daremos el primer paso! rodolfopresidente rodolfohernandez,2022-04-28 16:08:34+00:00
1793,1793,1519704276347461632,otroparoes justo y necesario  pero el verdadero cambio ocurrirá en las urnas este 29 de mayo  ahí los estaré esperando! 28abril,2022-04-28 15:45:08+00:00
1794,1794,1519691950378688512,voy recorriendo el país con mi mapita 🗺 de colombia impreso  explicando porqué tenemos el mejor lote de suramérica y preguntando: por qué somos pobres si somos tan ricos? 🤔pd: gracias a los empresarios de cúcuta por apoyarme ¡no les voy a fallar! 🫶🏻🤩rodolfohernandez ,2022-04-28 14:56:10+00:00
1795,1795,1519664234468102144,mientras las mafias se dan bala y los niños quedan en medio de los disparos  sufriendo las consecuencias del abandono del estado  los polís se abrazan  28abril ,2022-04-28 13:06:02+00:00
1796,1796,1519662453252046848,hasta la nieve es testigo de mi imparable avance ❄️ ¡mil gracias por tanto apoyo!🇨🇴🫶🏻rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022colombinosenelexterior ,2022-04-28 12:58:57+00:00
1797,1797,1519660996234825730,elparoes una consecuencia del desgobierno y de las ganas de duque de ponerle iva al hambre  hace un año tumbaron a carrasquilla  pero casi lo tumban a él  yo también marché pero  sobre todo  le agradecí a la muchachada por salir a exigir sus derechos en paz  sin violencia! tbt ,2022-04-28 12:53:10+00:00
1798,1798,1519495892151291910,así es egan 👏🏻 buen viaje y saludos a la familia 💛💙 ,2022-04-28 01:57:06+00:00
1799,1799,1519455845511319558,hay que poner a los mismos indígenas  a las mismas comunidades que viven en el amazonas  a que cuiden la selva amazónica siendo  nada más y nada menos  el pulmón del planeta tierra 🌎🌿 rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 ,2022-04-27 23:17:58+00:00
1800,1800,1519413797605318663,en colombia los polís corruptos acaban con el medio ambiente solo para llenarse los bolsillos de plata 🪵💰😒rodolfohernandez rodolfopresidente ligaanrrupcion elecciones2022 medioambiente ,2022-04-27 20:30:53+00:00
1801,1801,1519396192173666306,no esperemos hasta el 29 de mayo para que el país empiece a cambiar  elcambiocomienzahoy con pequeños buenos actos ❤️‍🩹🙌🏻 yo rete a _    _fajardo   cuáles son sus buenos actos? 👀🙌🏻 ,2022-04-27 19:20:55+00:00
1802,1802,1519384807134081024,gracias a la  por este espacio  los quiero mucho 💛💙rodolfopresidente rodolfoes rodolfohernandez ligaanrrupcion elecciones2022 ,2022-04-27 18:35:41+00:00
1803,1803,1519383998052683776,julio  le cuento que sí voy a llegar  van a ver! ,2022-04-27 18:32:28+00:00
1804,1804,1519369781656363009,es un descarado  porque cómo así que hace más de 20 años generó un éxodo  acabó los campesinos y ahora se presenta como el salvador de colombia   rodolfoes siguelaw,2022-04-27 17:35:59+00:00
1805,1805,1519366774562639872,la mayoría de los guerrilleros son de origen campesino  lo que hay que hacer es reactivar el campo  tenemos la tierra  la gente  humedad relativa  latitud y 13 millones de hectáreas desocupadas  entonces ¿por qué no los ponemos a trabajar?  rodolfoes siguelaw,2022-04-27 17:24:02+00:00
