id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
0|1524238316475863040|@j_upegui @quinterocalle @cidh ojalá los paísas lleguen a la convocatoria de @quinterocalle   pero a hecharleq tomates y huevos  nos se merece menos este tipo |475284058||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:48+00:00
1|1524238313162428416|@quinterocalle la dictadura hoy se hizo más que visible no vamos a permitir que el fascismo siga gobernando colombia si suspenden a quintero que pasó con duque y con zapateiro? que hptas tan dictadores|804161774677270532||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:47+00:00
2|1524238312600391686|@quinterocalle yo en serio me pregunto en qué momento todo se volvió cuestión de marcha y marcha  no señor  utilice los recursos legales que están a su alcance a ver si ahora si se apega a la ley y la respeta |1156159536329363456||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:47+00:00
3|1524238297878478849|@tutoramirez @margaritarepo @alcaldiademed @petrogustavo @quinterocalle @jarizabaletaf @andreselgury @elcolombiano espero que @fiscaliacol  tome su declaración y si no tiene pruebas que @quinterocalle  lo demandé por injuria y calumnia|1082302825760243714||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:43+00:00
4|1524238288416088064|@rodrigouprimny y porque no suspendió al inepto de @ivanduque el peor presidente que ha tenido nuestra amada colombia que tanto duele claro como suspender a @quinterocalle les favorece malditos corruptos|1389765944369631232||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:41+00:00
5|1524238282959339523|@quinterocalle te suspendieron  pero eso no significa que quedas libre para trabajar por el candidato de tu preferencia?|232893686||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:40+00:00
6|1524238281399062531|@ivanagudeloz @gajagri @corteidh @quinterocalle yo no estaba de acuerdo con la revocatoria  porque eso era victimizarlo  pero el solito se buscó esa suspensión  no gobernó medellín haciéndole campaña a petro  abusó de su buena suerte |2545399280||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:39+00:00
7|1524238280123830272|@lauramedinaruiz @quinterocalle saludos  |1496748486301306882||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:39+00:00
8|1524238279775772672|@alvaromolinap @pgn_col @petrogustavo @quinterocalle nooo más bien que la procuradora fue muy inocente y cayó  pero eso estaba planeado así como todas las trampas y mentiras de petro y el pacto histórico |326239663||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:39+00:00
9|1524238279553470465|@hollmanmorris @quinterocalle @petrogustavo no hollman  a las calle no  esperemos el m29 y ahí se les derrumba el castillo de corrupción |1562095003||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:39+00:00
10|1524238278919999488|@oalfaro @clamoralesm @pgn_col @quinterocalle y protegiendo al candidato de su partido…|15314995||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:39+00:00
11|1524238277104082946|@quinterocalle acá nadie lo quiere|341738742||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:38+00:00
12|1524238273614393344|@danielamercadom @quinterocalle #pararparaavanzar|1446271529629753350||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:38+00:00
13|1524238269067628544|@beralg @quinterocalle pero de qué se extrañan si esa vieja hp trabaja para las mafias más corruptas del país y está en el puesto que está gracias a ellas  yo solo espero que en el próximo gobierno las ias las ocupe gente honesta que respete la ley|1491254851417825280||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:36+00:00
14|1524238265880125441|@donizquierdo_ @quinterocalle si en medellín no lo quieren! pero bueno que lleve unos amigos para empacar las cajas 📦|1396266216403132416||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:36+00:00
15|1524238265162903552|@quinterocalle mi apoyo señor quintero|831227347311403010||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:36+00:00
16|1524238264923742209|al alcalde @quinterocalle no lo suspenden por intervenir en política  desde hace rato le tenían ganas |1182442826870771712||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:35+00:00
17|1524238263560675330|"@quinterocalle esa tipa es una marioneta más del régimen abusivo y violador de derechos liderado por el 'patrón del uberrimo""   evidencian que se les está acabando la ""guachafita""  y serán muchas las arbitrariedades que se avecinan  nuestro apoyo señor alcalde"|610089152||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:35+00:00
18|1524238260255526912|@cuestion_p @pgn_col @quinterocalle los concejales si pueden participar en política|1461110392978087943||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:34+00:00
19|1524238257919344640|@jonsmithduque @quinterocalle #elcambioenprimera       no mas narcoestadoparamilitar gobierno  no mas narcotrafico    |4905627760||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:34+00:00
20|1524238256262586368|@jairolibreros @quinterocalle @pgn_col @petrogustavo entonces se le pone la banda presidencial de una vez ?|1518658875544817667||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:33+00:00
21|1524238255046201345|@quinterocalle @comandante_ejc y @ivanduque @pgn_col ¿para cuándo? ahí sí no?|1430687693030240260||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:33+00:00
22|1524238249786499075|@quinterocalle @petrogustavo usted es un bandido como su patrón !!no pasarán !!|1512289579369381890||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:32+00:00
23|1524238244673691649|@quinterocalle @israelbanda07 acabemos procuraduría en urnas|1004141811475075078||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:31+00:00
24|1524238243507712003|@quinterocalle convocar! hágale…hágale petardo hasta que la materia fecal le llegue al oido medio… ah y lleve a mamita|1083352836954562571||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:30+00:00
25|1524238239640473601|@pulzo @petrogustavo @quinterocalle pendejos !!!!! vayan a la corte donde los mozos pa ver q pueden hacer !!!|184567484||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:29+00:00
26|1524238239082729472|@quinterocalle jajajajajajaja  creo que te metieron la primera  lloré |961102156190355457|{'place_id': '0087071319ddb3fe'}|{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPad|2022-05-11 04:01:29+00:00
27|1524238227409969154|@rufineagustine @quinterocalle pero  despues  de  romperles  la  cabezamalparidos  brutos|1511460039801942017||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:27+00:00
28|1524238224176074754|@quinterocalle toca que manden los buses desde bogotá en la madrugada  para que lo apoyen si aún no se ha dado cuenta  los paisas en su gran mayoría lo detestan  por mentiroso  inútil y por vivir haciendo política mientras los procesos buenos y ejemplarizantes de ciudad se caen a pedazos |1167833736||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:26+00:00
29|1524238221487525890|@quinterocalle #suputamadrecabron|82889138||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:25+00:00
30|1524238221206556675|@quinterocalle arrancaste en primera con la emergencia puesta (?)|69505664||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:25+00:00
31|1524238221139456001|la estrategia sucia de la campaña de @petrogustavo para en contra de @sergio_fajardo y @ficogutierrezvideo de @alejoberme0 en @youtube  #eleccionescolombia @juanferquinte10 @quinterocalle @jorgeivanospina @pgn_col @cgr_colombia @paoherrerac @juanpcruzmo|771507729353629696||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:25+00:00
32|1524238220334182401|@claudiacarrasq @pgn_col @quinterocalle largo fuera fuera largo corruptos dejen a colombia en paz largo fuera |1408558858939817988||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:25+00:00
33|1524238218169921543|@quinterocalle y la obra si la hizo usted? o solo la entrego terminada ?|536712482||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:24+00:00
34|1524238217779851264|@aabenedetti @petrogustavo @quinterocalle venga  ¿usted no votó por margarita cabello para procuradora?pronúnciese sobre eso más bien  badulaque inservible |1063187400||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:24+00:00
35|1524238217284927489|@quinterocalle no vas a dormir por estar trinando  debes de estar muerto de la ira y esta mañana estabas muerto de la risa  jajajaja|1051487025839394822||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:24+00:00
36|1524238214244061184|@quinterocalle @alvarouribevel @pgn_col esto se llama calumnia @fiscaliacol y la ley para cuando?|1513890084004769803||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:23+00:00
37|1524238212125896704|@aabenedetti @petrogustavo @quinterocalle quintero es un títere máspunto|1478377154958213128||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:23+00:00
38|1524238211194761222|@jdvalde @olgarobled @quinterocalle @petrogustavo el apocalipsis acaba de empesar|1508803668098928646||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:23+00:00
39|1524238211039604737|@aabenedetti @petrogustavo @quinterocalle en neutro |1503182795677614085||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:23+00:00
40|1524238210263662592|@quinterocalle ojalá inicie pronto y podamos librarnos de indeseables como usted|4912910302||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:22+00:00
41|1524238210087407616|@janella360 @quinterocalle no pueden destituir a alguien que ganó en urnas señora|1496691507767791619||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:22+00:00
42|1524238207075946496|@rjpcomunero @donizquierdo_ @quinterocalle jajajajajjajajajajajaja|1417625381989978118||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:22+00:00
43|1524238203473043456|@quinterocalle me recuerda petro alcalde bogotá 🤕|1366071733422325761||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:21+00:00
44|1524238199593259009|@quinterocalle se nota que no conoce la constitución   aproveche y leala para que no la siga violando|363439323||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:20+00:00
45|1524238198104338432|@quinterocalle estamos contigo!|2414834599||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:20+00:00
46|1524238183898230787|@quinterocalle cuando haces pendejadas    ganas      que? eso mismo|304616514||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:16+00:00
47|1524238181398421505|@quinterocalle |1186467550756069377||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:16+00:00
48|1524238181218017280|@juanvictorias @andresper96 @quinterocalle en las encuestas de favorabilidad sustentadas en el desastre que se convirtio medellín  imagino que vos siendo de cali estás acostumbrado a ese desastre es normal que no les extrañe |77647325||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:16+00:00
49|1524238178395295745|@lizarazu_adri @fernanmartinez @quinterocalle no hay peor ciego que el que no… en fin  la tozudez|423721145||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:15+00:00
50|1524238174922416128|@alejoportilla @quinterocalle la corte hace seguimiento de sus sentencias  y colombia no ha cumplido con lo estipulado en el fallo del caso petro vs colombia  un juez y solo un juez puede destituir funcionarios de elección popular  nada de procuradores con facultades judiciales |862331251||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:14+00:00
51|1524238171197825030|@quinterocalle no destruya la ciudad quintero |2517736967||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:13+00:00
52|1524238167959912449|@sofyskin @j_upegui @quinterocalle esto es diferente  el respaldo popular actualmente es necesario  pronunciarse pacíficamente en mde para apoyar a quintero es indispensable  que sepan que no está solo  además que violan la sentencia de la cidh  verán que acaban de volver presidenciable a dankel|171713705||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPad|2022-05-11 04:01:12+00:00
53|1524238161852997634|"@quinterocalle es lo más razonable que siendo alcalde no puede hacer campañas  ""me identi fico"" también suspendido; un jugador de fútbol lo suspenden y lo dejan sin mundial por insinuar racismo  por el hecho de rasgar los ojos frente asiás en un partido    (no se hace); simple "|1115479744655577090||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:11+00:00
54|1524238157579010048|@quinterocalle |1000955935211376641||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:10+00:00
55|1524238153376272390|@_barbao @vahiavahia jajaja jajajaja 🤣 veo la silla y se me vino a la cabeza la barra de cambios y la primera en dónde quedó atascado el pobre 🥚🥚 de @quinterocalle  el bufón del pacto criminal fue maltratado tenazmente! jajaja jajajaja 😂|344105470||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:09+00:00
56|1524238144849260546|@quinterocalle ¿qué? jajajajajajaajajajajajaajajajajajajajajajaajajajajajajajajaja|287423128||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:07+00:00
57|1524238139551883264|@quinterocalle |350356771||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:06+00:00
58|1524238134871007233|@fisicoimpuro @nstorvsquez14 así es  más persecución es proporcional a mayor apoyo popular  @quinterocalle @petrogustavo|838844798316470273||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:04+00:00
59|1524238129296777218|@revistasemana que güevon tan bobo  eso le pasa por ignorante  se habían demorado @quinterocalle|2644716741||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:03+00:00
60|1524238127677771779|@quinterocalle ya la mayoría lo quiere por fuera  por eso buscó parar la revocatoria  sabía que lo sacaban si ponían a votar a la ciudadanía de medellín  ¿y usted cuándo va a parar de infringir los derechos de los colombianos y dejará de hacer política por el mesías?|1470510859956985865||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:03+00:00
61|1524238127329648640|@donizquierdo_ @quinterocalle yo|1468342226220875776||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:03+00:00
62|1524238126922801153|que modelo es ese ford fiesta ? @quinterocalle  pa no comprarlo  está mala esa caja de cambios !|369207964||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:03+00:00
63|1524238126679527425|@felixjota1 @masnauj1 @quinterocalle @petrogustavo @pgn_col si señor  ya está sentado un precedente  pero la procuradora es de bolígrafo fácil  de pronto le cuesta su rapapelos   |1492410890385252355||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:03+00:00
64|1524238126260105216|@quinterocalle sufre mamon saldran los vandalos quienes solo escuchan con uno de $50mil|433461053||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:02+00:00
65|1524238123928014848|@revistasemana mañana se medira el pulso y la cantidad de seguidores de @quinterocalle  esperemos que no sean las chivas con indios del cauca |418367011||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:02+00:00
66|1524238123076669440|con respecto a la suspensión de @quinterocalle:no está mal que lo hayan suspendido provisionalmente  ya que esto se hace con el fin de que el involucrado no intervenga en el proceso de investigación (como debería ser en todos los casos) ⬇️|805483691334057985||{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:02+00:00
67|1524238121793163265|@alejoportilla @quinterocalle el procurador no es elegido por voto popular   soy de derecha   pero me parece injusto   cada quien le ítica al que quiere   el cambio primera se refiere a rh|1436573389850910723||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:01+00:00
68|1524238121596067843|@quinterocalle la procuradora lo siguió! 😂|29616891||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:01:01+00:00
69|1524238121134604289|@quinterocalle 🤮🤮🤮🤮🤮🤮|862889889976725504||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:01+00:00
70|1524238117053554690|@catalinasuarezb fue una cagada hacer lo que hizo @quinterocalle  pero también es un descaro de la @pgn_col solo juzgar a unos y no a otros ¿que paso con @comandante_ejc y con @ivanduque ? ¿para ellos las leyes no aplican ? ¿que pasa señorita periodista? su fanatismo nubla su capacidad de razonar|127137942||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:01:00+00:00
71|1524238115975671809|@quinterocalle después de la escalada en támesis  apenas para la sed  @cervezaandinaco |1508102077960134656||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:01:00+00:00
72|1524238113819746304|@quinterocalle estos son los que promulgan paz  pero se movilizan en guerra para hacer validar sus embarradas |1437587682775998465||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:00:59+00:00
73|1524238106098028546|@quinterocalle deje de ser idiota|1455917853731958795||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:00:58+00:00
74|1524238104118403073|@quinterocalle nadie irá jajaja|836590204123295745||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:57+00:00
75|1524238103421939712|@quinterocalle bien suspendido !!|1105103269465153537||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:57+00:00
76|1524238101341777920|@harmanfelipe @quinterocalle algo está mal cuando un funcionario público participa abiertamente en política  ahora bien  quintero ni ningún mandatario del país puede pasarse la ley por la galleta ¡ojalá hubiera sido un juez y no la nefasta la procuradora quien tomará la decisión! |901848514518507520||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:56+00:00
77|1524238094035300353|@uribista87 @quinterocalle alcslde  tecnicamente  no tienen como probar una participacion en politica  con ese tutorial de conducir a la defensiva¡¡|1488665515||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:55+00:00
78|1524238093888495617|@j_upegui @quinterocalle @cidh los van a atacar  los van a infiltrar  les van a dar motivos para atacar a petro  por favor! ganemos el 29 y luego con las garantías dadas para la protesta que se haga lo necesario  pero no es el momento!|173118753||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:55+00:00
79|1524238091141140480|@quinterocalle sos tan pero tan imbecil pendejo !!|184567484||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:54+00:00
80|1524238088863731712|@manu6166rg @jokeraton @quinterocalle acaban de ratificar a petro ganador en medellin  y será en bogotá en cali   en barranquilla  en cucuta y en villavicencio y el todo el pais  gracias por ese fervor patrio  lo justo sube al cielo y baja en victoria |1248800233083076609||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:54+00:00
81|1524238087131439105|@gomezvelezc @donizquierdo_ @quinterocalle todo medellín ? no todos somos uribestias  el que  hay que rodear es a uribe  que la justicia ya le respira en la nuca|1381454324069502982||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:53+00:00
82|1524238083809587200|@quinterocalle ella puede! métale neutra y quédese descansando de no hacer nada en su casa |431943689||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:52+00:00
83|1524238082710646785|@quinterocalle fuerza alcalde  no pasarán|1454638290||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:52+00:00
84|1524238082039549952|@quinterocalle loca llorona  pinturrata putrefacta|209594824||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:52+00:00
85|1524238078646403073|@maomolina2011 @quinterocalle dedíquese al fútbol mao  o vayase del país porque la izquierda gana en primera vuelta papi|1191862062336630784||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:00:51+00:00
86|1524238075584516098|@donizquierdo_ @quinterocalle alerta medellín si quintero está convocando a las 5 de la tarde a un platón no sea que está llamando a la primera línea acá vamos a saber quiénes son los engañados por pinturitas los que deben ir son a gritar fuera fuera pinturitas|1417117294048727043||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:50+00:00
87|1524238069939027968|@quinterocalle refleja perfectamente la voluntad popular |1161837782865764352||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:49+00:00
88|1524238069838327808|@quinterocalle así es alcalde  ese par de lacras cancerígenas junto a duque no pasarán y el 29 de mayo les daremos la estocada final para sacarlos definitivamente de la vida de los colombianos de bien !!!!|83775631||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:49+00:00
89|1524238069309882368|@joentf @jorgesoft @tobonsanin pues parece que @quinterocalle en vez de pasar en primera quedo ponchado en primera como en beisbol 😀😀😀|534563964||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:49+00:00
90|1524238069087490050|@elquelosdelata @quinterocalle siuuu|1457552736296259589||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:49+00:00
91|1524238061680406529|@petrogustavo @cidh vea @petrogustavo nido de pajaro  porque usted es pura paja y caga  un golpe de estado es cuando se le hace a un presidente  no a un alcalducho como el inoperante de @quinterocalle   payasos los dos|1369050313513197578||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:47+00:00
92|1524238058824077313|al alcalde @quinterocalle no lo suspenden por intervenir en política  desde hace rato le tenían ganas |1182442826870771712||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:46+00:00
93|1524238057339297792|@quinterocalle fueraaaaaaa fueraaaaaa |358485313||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:46+00:00
94|1524238056978534400|@carloscaputo_r @quinterocalle pero me imagino que el hjpt marrano de @ivanduque los lee y se caga por no poder darles retweet!|2239621345||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:46+00:00
95|1524238053912494081|@quinterocalle @diamaov |3302195471||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:00:45+00:00
96|1524238053820219392|@quinterocalle ya te sacaron gran pendejo!|82245292||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-11 04:00:45+00:00
97|1524238051156893696|@quinterocalle al mejor estilo @petrogustavo  a la vía de hecho en lugar de demostrar con argumentos que no participa en política |304756646||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:45+00:00
98|1524238048862609408|@quinterocalle ya te sacaron huevón  patadas de ahogado   pedile trabajo a petro gran pendejo limpiando culos porque es lo que le va a tocar ponerse a hacer  |1503156888971710466||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-11 04:00:44+00:00
99|1524238042483105793|@quinterocalle descarado!!!|590206143||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:42+00:00
100|1524238038523682817|@claudia91135245 @thomasaquino13 @quinterocalle ellos (los mamertos) siempre hechandole la culpa a @alvarouribevel  pero en esta ocasión uribe no tuvo la culpa  ni tampoco el tubo  la culpa la tuvo el carro  vendalo  y vera que le devuelven el puesto en la alcaldía  despache mañana  pero no contra uribe  agarre escarmiento |1363925710084145154||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-11 04:00:42+00:00
