id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
574|1523843134840614914|gracias palmira! #ficopresidente #ficouneacolombia 🇨🇴 @ficogutierrez |376743939||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:51:29+00:00
575|1523843081547751424|@ficogutierrez osea se va a combatir ud mismo!! epaa eso es coherencia carajo |1486239871584899076||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:51:16+00:00
576|1523843043165671424|@collana_a @enrique_gomezm @johnmiltonr_ @ficogutierrez @sergio_fajardo @andrespastrana_ @alvarouribevel se deben suspender las elecciones |525414994||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:51:07+00:00
577|1523842966053347335|@ficogutierrez sr  y como va traicionar a sus amigos de esa manera!!!|3309299883||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:49+00:00
578|1523842961087283200|@ingpaolam @ficogutierrez sí  de acuerdo  😢|213906328||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:48+00:00
579|1523842931186188291|#infraestructura  vía libre proyectos  ejecutar los #recursos de regalías para que funcione en beneficios comunidad  #educación para los #jóvenes  talento humano  entre otros para la #reactivacióneconómica  #propuestas @ficogutierrez #ficoespacífico|926546592307601408||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:41+00:00
580|1523842930389180419|@isazuleta y por qué dice que es la campaña de fico? denuncie con pruebas! @ficogutierrez @fiscaliacol|4167179361||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 01:50:40+00:00
581|1523842907488366592|@mabelgasca @ficogutierrez @sergio_fajardo @isazuleta esta es una lacra inmunda de la sociedad  mamerta  violenta  agrasiva  tramposa  mentirosa  corrupta |283667226||{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:35+00:00
582|1523842879151656961|@ficogutierrez tu enemigo primordial es el registrador  luego si a combatir las estructuras criminales con todo el peso de la ley y a esas comunidades ayuda social|1123378766334648321||{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:28+00:00
583|1523842774205931522|@tucanbengala @ficogutierrez @jarizabaletaf ya empezaron|97035718||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:50:03+00:00
584|1523842737962983427|@sofiasantos021 @lemapuerta1 @ficogutierrez @rodrigo_laras 💯💯💯|60034676||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:49:55+00:00
585|1523842601543208962|@ficogutierrez con vacaneria|516993902||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:49:22+00:00
586|1523842527249502208|@elcuchoanticmun @isazuleta @ficogutierrez un bandido por plata se hace meter a la cárcel por una temporada|1135357948031639552||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 01:49:04+00:00
587|1523842509755068431|@nelsonr02729131 @gabrieljvelasco @ficogutierrez el ladrón juzga por condición  no crea que los demás candidatos son igual de porquerías a petro |1097327266802077701||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 01:49:00+00:00
588|1523842499680342022|@ficogutierrez 🇨🇴 se arregla fumigando los cultivos ilícitos  quemando las cabezas de las víboras🤔|1195042425057746944||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:48:58+00:00
589|1523842483863568386|@ficogutierrez votaría mil veces por vos      vos me representás |1101505511848140800||{'retweet_count': 0, 'reply_count': 5, 'like_count': 3, 'quote_count': 1}|Twitter for Android|2022-05-10 01:48:54+00:00
590|1523842455363330048|@sergio_fajardo tocayo @sergio_fajardo piénselo bien  es el momento de tomar decisiones que salven a colombia de #petroelpatrondelmal unido a @ficogutierrez podrá lograr gran parte de sus sueños polís  #unámonosporcolombia @rodrigo_laras  @luisfelipehenao @juanmanuelgalan @partidoverdecol|121682433||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:48:47+00:00
591|1523842378750124032|una ayudita  a ver: el pacto histórico a través de la senadora zuleta se descarga confesando trapisondas contra @sergio_fajardo y @ficogutierrez se faja tremenda defensa a favor de este  mientras fajardo se hace el   pavido navido  como en la canción  muy raro  no les parece  no?|266876677||{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}|Twitter for Android|2022-05-10 01:48:29+00:00
592|1523842356512018434|@fertome2 @ficogutierrez este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente |1059526551681810432||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:48:24+00:00
593|1523842336731578369|@ficogutierrez |3379778423||{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}|Twitter for Android|2022-05-10 01:48:19+00:00
594|1523842273800298496|@conservadorcol @ficogutierrez 👍|339494657||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:48:04+00:00
595|1523842252631588865|@younificopanama @ficogutierrez este domingo 29 de mayo/22colombia vota por #equipoporcolombiafico #ficopresidente #laravicepresidente |1059526551681810432||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 01:47:59+00:00
596|1523842234608668672|@ficogutierrez vamos pa lante fico!!|1149896804772675584||{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:47:55+00:00
597|1523842207295459330|@sofiasantos021 @lemapuerta1 @ficogutierrez @rodrigo_laras ajá y entonces !!|140820277||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 01:47:48+00:00
