id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
78|1531649574200287232|@estebanrestre @petrogustavo jajajajajajajaja incorruptible|140981909||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:29+00:00
79|1531649573906788353|señor @ingrodolfohdez por favor cuando sea presidente no se olvide de @bogota para q salgamos de abismo que ha gobernando la izquierda por tantos años y que atrasó a la ciudad como @claudialopez  samuel moreno  clara y el peor de todos @petrogustavo que bogotá reviva|426595300||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:29+00:00
80|1531649566260572162|@bolanosaleks @soniaamparoh @petrogustavo si|792429323714236416||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:27+00:00
81|1531649565685850115|@patriciajaniot @ingrodolfohdez @petrogustavo @bluradioco al ing porque a los delincuentes no c les cree  colombianos deben votar por rh no dejen q pase lo de venezuela |209854329||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:27+00:00
82|1531649564599517185|@vanedelatorre @ingrodolfohdez @petrogustavo tiene miedo que le discrepen las 2 propuestas que tiene sabe que en un debate de idas y de propuestas el no tiene nada que hacer!lo de el es un campaña simplista con 2 palabras y propuestas de colegio |4531640608||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter Web App|2022-05-31 14:51:27+00:00
83|1531649557133766658|@calvache92 @espinosaradio @6amcaracol @luisgmurillo @riveraguillermo @petrogustavo @agaviriau definitivamente voto por el que no era porque el verdadero centro en el contexto colombiano de violacion de derechos  violencia y corrupción es más cercano a la izquierda que a la derecha  se llama sentido común|94138270||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:25+00:00
84|1531649555804061696|@santiagoangelp el semidios @petrogustavo está desesperado y muerto de miedo por que #selecayólavueltaenprimera |214306413||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:25+00:00
85|1531649554726105088|@guidogomez1973 @petrogustavo @alvarouribevel no |1646957077||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-31 14:51:25+00:00
86|1531649541136699394|@nossiej2419 @elsemblante @petrogustavo @registraduria me da igual  cualquiera menos petro  por lo menos con rodolfo podremos volver a votar en 4 años con petro no|158510458||{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:21+00:00
87|1531649528406982656|@elsemblante @petrogustavo |992557970398605312||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:18+00:00
88|1531649527588995072|@petrogustavo muestrele esta foto a sus hijas a ver qué dicen |1511713340254474242||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:18+00:00
89|1531649513768861702|@amaurichamorro @ingrodolfohdez @petrogustavo o sea usted copio las palabras de santos cuando hubo ese nefasto y acomodado proceso de paz?? nos está anticipando más violencia por parte de la primera línea?? que descaro y que cinismo|71267817||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:15+00:00
90|1531649506026168321|@petrogustavo empezó la guerra sucia de la que nos tiene acostumbrado @petrogustavo y sus secuaces!|301763221|{'place_id': '008a86641517bc69'}|{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-31 14:51:13+00:00
91|1531649505766133760|@petrogustavo jajajaja   papi deje ya ese discurso barato   te invito a q veas la verdadera entrevista y calles el ocico q cada vez la  mas|786042191143501824||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-31 14:51:13+00:00
