id_df|id|tweet|id_autor|geolocation|metrics|source|created_at
0|1523861369858445312|@rhpresidente @ingrodolfohdez @sergio_fajardo este par son la parte cómica en la política  🤣🤣|777293569||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 03:03:57+00:00
1|1523861363659100161|@ingrodolfohdez @sergio_fajardo ¡ay  no rodolfo! eso no es nada rockstar 😤 |945021873015881728||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:03:55+00:00
2|1523861343937433602|@ingrodolfohdez @caferoco16 fico presidente|1313198415581413379||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:03:51+00:00
3|1523861262786039818|@alvarocastanov @ficogutierrez @eltiempo @noticiascaracol @elespectador @ficogutierrezz @cnnee @ingrodolfohdez @sergio_fajardo @enrique_gomezm @ibetancourtcol |1519698101329661955||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:03:31+00:00
4|1523861205697413122|@ingrodolfohdez @caferoco16 este viejo está enamorado de fico|1313198415581413379||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:03:18+00:00
5|1523861141729935360|@johnre0707 @contraguerrill6 @jarizabaletaf si  por eso este 29 de mayo va a ganar el candidato que va a permitir que los buenos reciban las oportunidades que se merecen  @ingrodolfohdez quiere hacer país para todos!|1164734591619387392||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 03:03:02+00:00
6|1523861029750554625|@ingrodolfohdez no sea ingenuo ing  lo inflan  pa que cuando gane  la gente no diga  y votos de dónde si no aparecía en encuesta  y así legalizar los 4millones de votos que deben compran pa ganar !|176272981||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:02:36+00:00
7|1523861014030209025|@jcampuzanohoyos @sergio_fajardo @ingrodolfohdez excelente idea!! sería ideal que de alguna manera el voto de centro llegara menos fragmentado|1495563397190066176||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 03:02:32+00:00
8|1523860984376565761|@_edwin7777 @ingrodolfohdez ingeniero rodolfo  le he creído desde su laboratorio en bucaramanga  cuando lo consulten en cualquier medio o debate por favor  sin lanzar tantos señalamientos de ladrones  corruptos que ya sabemos  responda elegante con sus planteamientos de buen gobierno  buenas ideas  vale!|1519348728611717122||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:02:25+00:00
9|1523860929733087232|@_lajuli_ @ingrodolfohdez @sergio_fajardo juli etiquetandome en mrikdas jajajajajaj pero ojalá 😓|1270476122535452678||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:02:12+00:00
10|1523860923135447042|@ingrodolfohdez voy con el ingeniero mi voto será por rodolfo|1394502710897041422||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 03:02:10+00:00
11|1523860892957523968|@ingrodolfohdez fico presidente|1313198415581413379||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:02:03+00:00
12|1523860878000635905|señores candidatos @sergio_fajardo @ficogutierrez @ingrodolfohdez @johnmiltonr_ @petrogustavo si alguno de  uds es elegido presidente de la república de colombia 🇨🇴 ¿sancionará la ley #colombiasintoreo ? |57060361|{'place_id': '0115096e48a23c32'}|{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for iPhone|2022-05-10 03:01:59+00:00
13|1523860845536718850|vamos a ganar! vamos a ganar! asi se hace presidente sin tanto show y mire la gente lo sigue! un gobierno de transición que permita depurar y controlar el gasto público para poder invertir en el campo  la tecnología y el deporte! 👏👏👏 @ingrodolfohdez #yolecreoalviejo |95244015||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 03:01:52+00:00
14|1523860840784531457|@ingrodolfohdez no hable pendejadas la union y gana colombia |572873975||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:01:51+00:00
15|1523860750367875072|@ingrodolfohdez si ud pasa  cuente con mi voto  y el de muchos  con tal que quemar a fico    |1443056365245718528||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:01:29+00:00
16|1523860731770331136|@ingrodolfohdez 🚨#quemadosenprimeravueltacifuentes se mantiene firme en las declaraciones iniciales sobre los supuestos vínculos de la oficina y la alcaldía de medellín de la época  “ellos quieren que yo saque limpios a los fiscales  a federico y a gustavo villegas”  |1403229235716792320||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:01:25+00:00
17|1523860646466621440|@ingrodolfohdez ingeniero mi voto no será por usted  pero la campaña sucia que se ha promovido es increíble desde rcn hasta esas encuestas  tiene mi total respeto |1178529450763403268||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:01:04+00:00
18|1523860602363424768|@camiloenz @ingrodolfohdez @sergio_fajardo no es más fácil que fajardo se baje y apoye al ing?? pero no  nos condenas a 4 años más de extremismos   |1212089028683558912||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:00:54+00:00
19|1523860535950860288|petro es involucion  cambio para peor  @ficogutierrez @eltiempo @noticiascaracol @elespectador @ficogutierrezz @cnnee @ingrodolfohdez @sergio_fajardo @enrique_gomezm @ibetancourtcol|1563888248||{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}|Twitter for iPhone|2022-05-10 03:00:38+00:00
20|1523860526815666179|@noticiasrcn @noticieronoti5 @telepacificotv @larepublica_co ing rodolfo hernandez 🇨🇴! (@ingrodolfohdez) @enrique_gomezm  iban bien hasta que se les ocurrió dizque legalizar las drogas 🤦‍♂️|1463303777268555776||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 03:00:36+00:00
21|1523860513758883842|@margaritarosadf #rodolfopresidente es la solución para sacarlos del hueco en qué se metieron solitos!!@ingrodolfohdez saquemos a esta probaré gente del hueco ganando en 1ra vuelta gracias por el pedido de auxilio!!con todo gusto les extendemos la mano   |1476508224||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:00:33+00:00
22|1523860489708748800|@amaral313 @ingrodolfohdez @sergio_fajardo lo tiene que repetir porque hay gente como ud que  no entiende 🙄🤦 |2890943129||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:00:27+00:00
23|1523860486638428160|uno de los mejores debates donde se saca lo mejor de cada candidato sin que se insulte al otro  se habla de soluciones reales  ojala se tome nota y el que gane se ponga a trabajar como tiene que ser #debatedelpacifico @johnmiltonr_ @enrique_gomezm @ficogutierrez @ingrodolfohdez|89283998||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:00:26+00:00
24|1523860404732055553|@ingrodolfohdez este anciabo prostá irresponsable e irrespetuoso  tiene por costumbre poner a sus oponentes y en general a todos en posición de zánganos y corruptos  menos a sus brillantes hijos |1455952419142184964||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 03:00:07+00:00
25|1523860254949322759|@ingrodolfohdez @sergio_fajardo @mara58862659 🙏🙏🙏 😩😣|957464715898314752||{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 02:59:31+00:00
26|1523860132437925889|@ingrodolfohdez según los espíritus chocarreros el ingeniero si gana  créanme |1353268958||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:59:02+00:00
27|1523860072157298690|@amaral313 @ingrodolfohdez @sergio_fajardo |2890943129||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:58:47+00:00
28|1523860070639017987|@ingrodolfohdez @exenoy1 total ing |245020148||{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 02:58:47+00:00
29|1523860032164671494|@ingrodolfohdez @sergio_fajardo 🤓 que maravilla ome|1237495271157829633||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:58:38+00:00
30|1523859816476823552|@ingrodolfohdez @sergio_fajardo |1388644831954710530||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:57:46+00:00
31|1523859776937021441|@ingrodolfohdez soy petrista y creo que lo que le quitaron a usted se los dieron al narcotrafico  por esta está tan hinchado el duque ii |973322424233156609||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:57:37+00:00
32|1523859704652484609|"@ingrodolfohdez los haberes del ""pacto historico de la picota""senadores y representantes corruptos y ladrones senadoras visitando para-polis y paramilitares ofrecen:perdón social por eso piden a los familiares del clan del golfo y pachencas votar por petro isabel zuleta sicaria política "|935673422||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:57:20+00:00
33|1523859507415339010|@ingrodolfohdez @telepacificotv por que no ha denunciado a petro entonces  que no renuncia a su cargo de senador pero tampoco a su salario y demás con excusas chimbas de que no le dan garantías  por qué le debe  dar garantías si supuestamente no ha cometido delito alguno  inge cuando denuncie eso gana la presi|52286139||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:56:33+00:00
34|1523859468798332931|¿ya conocen las propuestas de seguridad de rodolfo hernández? 🟠infórmate acá en criterio polí 🇨🇴🗳@ingrodolfohdez #roldolfohernandez #rodolfopresidente #elecciones2022 #colombia #colombiadecide |1498329972112510976||{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:56:23+00:00
35|1523859396014612480|esa segunda vuelta tiene que ser entre @ingrodolfohdez y @petrogustavo  si pasa fico nos llevó el put    |1009080595044098048||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:56:06+00:00
36|1523859269216608257|@ingrodolfohdez señor vuelvo le digo acá no están sus votos  busque a los tibios ya los demás estamos decididos y no es precisamente por usted |263330195||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:55:36+00:00
37|1523859207581224961|@jhoanjavierz @ingrodolfohdez @minesa_col @rhpresidente @rodolfohcol @rodolfoh1983 @ingrodolfo_fans @ingrodolfohdez presidente 👏🏽|1523502356310204417||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:55:21+00:00
38|1523859193626861569|@desplazadotoy y el caso de vitalogic platica que se embolsillo con el ex gerente de aseo de bucaramanga  @ingrodolfohdez responda??? |1231598638339629056||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:55:18+00:00
39|1523858996649766912|@ingrodolfohdez totalmente |1500603626644979712||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:54:31+00:00
40|1523858977951412226|@ingrodolfohdez @sergio_fajardo cuando el ego está por encima del bien común se materializa en una foto como esta |1240420461315526657||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:54:26+00:00
41|1523858901162201112|@telepacificotv hola anciano  @ingrodolfohdez usted porque todo lo que preguntan sale con la hpda del  el presidente iván duque  el presidente ha cido una persona honestas todo  lo que dejó mal hecho santos el presidente lo termino y bien  |2548231950||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:54:08+00:00
42|1523858785936281604|@ingrodolfohdez cual quiera le gana a petro en segunda vuelta|63612669||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:53:41+00:00
43|1523858784635998208|@felipelopezx @ingrodolfohdez la intención de petro es hacerlo paulatinamente  es una falacia que el lo hará de una vez sin medir el riesgo |2161887114||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:53:40+00:00
44|1523858695788154881|@laureanotirado @johncarlospabon @manolete @jorgeineira @alcaldiabga @ingrodolfohdez asaltaron los techos del estadio now you are helping   helping al imputado que no se vaya a volar  principio de oportunidad  unos añitos y salen  cómo andrés felipe arias uds con esa escuela de cd  uds si son vagos y saber que se ganan 4 5 diciendo idioteces  la suerte del bobo ! |1499114848977928192||{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 02:53:19+00:00
45|1523858650854531080|@ingrodolfohdez es que esa campaña de petro es muy sucia y las encuestas lo inflan  por eso vamos a votar por fico el presidente de la gente  campaña limpia y transparente  |1084787903765598209||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:53:08+00:00
46|1523858489772331008|@ingrodolfohdez @sergio_fajardo un saludo ingeniero hernández  usted es un cuento  en el buen sentido de la palabra |159211538||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:52:30+00:00
47|1523858428782956546|@arturo2driguez @ingrodolfohdez @vanessab1032 @sergio_fajardo @petrogustavo cuanto cree que cuesta la campaña de petro? ya yo cree que desperdició por mero egocentrismo en su alcaldía de bogotá? cuanto cree que se va a perder con todos los lagartos que se están adhiriendo a su campaña? usted cree que están de gratis?|52286139||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:52:15+00:00
48|1523858415730237441|@ingrodolfohdez jajaja ud  es petrista  hipócrita |1507126754053439489||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:52:12+00:00
49|1523858367390883843|@noticiascaracol @ficogutierrez @revistasemana @ingrodolfohdez @sergio_fajardo @petrogustavo @wradiocolombia alias fico  muy mal administrador  fue una de las peores alcaldías  pringada de sicarios oficina de envigado  de corrupción  no tiene propuestas reales  solo repite lo de petro  el paró armando confirma una vez más el páraco es el que manda   duque títere  alias fico otro títere |1471457013771214851||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:52:01+00:00
50|1523858356712136706|@ingrodolfohdez @sergio_fajardo le está mirando las cirugías estéticas …jajja  envejecer con dignidad !!|2361628900||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:51:58+00:00
51|1523858320280457221|@jomagora5 @eltablonarmenia @leoxson @gonzalezjdaniel @marioherzam @ingrodolfohdez explique|813953070||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:51:50+00:00
52|1523858291834691588|en colombia estamos haciendo esta pregunta a los candidatos a la presidencia  ¿si el congreso aprueba las corridas de toros sancionará (firmará) el proyecto de ley que prohíbe el toreo?@sergio_fajardo @ficogutierrez @ingrodolfohdez @johnmiltonr_ @petrogustavo |138537190||{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}|Twitter for Android|2022-05-10 02:51:43+00:00
53|1523858190085070850|@rhpresidente @ingrodolfohdez @sergio_fajardo sueña pendeja bodega|1470538138829348873||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:51:19+00:00
54|1523858179737669635|@ingrodolfohdez pilas con sus asesores inge porque bastante inflado que lo tienen a usted |174331612||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:51:16+00:00
55|1523858165049270274|@ingrodolfohdez en segunda que     ?|374278621||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:51:13+00:00
56|1523857990205558784|@dianabotellove @ingrodolfohdez willian ospina es un gran escritor   mi paisano  pero como persona es bien repelen  pero es una persona idónea e ilustrada   el saber también es una causa social |1504942689913028615||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:50:31+00:00
57|1523857974275489796|@alertahumor exelente que personas como usted   que dan ejemplo y son iconos de la televisión se una sin miedo   para construir un nuevo país gracias 😁 @alertahumor       @ingrodolfohdez presidente            |1104175771835346945||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:50:27+00:00
58|1523857853815078918|@pmartinezsilva alguien q le diga a la  campaña de @sergio_fajardo  q sus ataque deben ser contra  frico g que muchos trapos sucios tiene  claro si  quieren llegar a segunda vuelta o planean otra ida a ver ballenas  @navarrowolff  @jerobledo  @velascoluisf  @petrogustavo @ingrodolfohdez|313543319||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:49:58+00:00
59|1523857846227587074|@ingrodolfohdez @icdiazg mi viejito lindo|1511838842092986374||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:49:57+00:00
60|1523857798211248129|@santiagoangelp propuestas de don rodolfo hernández  además de sus cirugías y sus implantes de pelo son: 1  en economía    ladrón2  en educación   ladrones3  en seguridad    hp corruptos 4  ambiental    asesinos no sabe uno quién es más ridículo el o sus seguidores@ingrodolfohdez|807811374||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:49:45+00:00
61|1523857767748014080|@eltablonarmenia @leoxson @juliancardona76 @gonzalezjdaniel @marioherzam @ingrodolfohdez a que no adibudinen en donde andan los 70 mil milloncitos robados a la niñez mas pobre de este pais 🤑😢|1489293456||{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}|Twitter Web App|2022-05-10 02:49:38+00:00
62|1523857754984755201|respeto su decisión y preferencia personal pero de todas formas tengo la convicción que el ideario de su preferido está lleno de frases almibaradas ajenas a las afujias del diario vivir en colombia @ingrodolfohdez @rodolfoh1983 @rodolfohcol @mabellaranews @agaviriau @juanitagoe  |4340149455||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:49:35+00:00
63|1523857744398323712|@ingrodolfohdez vamos a ganar en primera|755239576785092613||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:49:32+00:00
64|1523857723904958465|@ingrodolfohdez si ingeniero usted le gana a fico en segunda vuelta siga solo usted seria buen presidente |1483487863329144838||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:49:27+00:00
65|1523857326884724741|@ingrodolfohdez @telepacificotv inge rodolfo… ¿como hacemos que coja mas fuerza? siento que las elecciones estan entre los polos… pero yo veo el cambio en usted… sin embargo los polos son los que más fuerza tienen… ¿que hacemos?|1506642600954105856||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:47:53+00:00
66|1523857227555254273|@telemedellin @nataliagalloj @ingrodolfohdez ¿ ve cuándo volvió natalia al canal  no se había retirado el año pasado?|3333617529|{'place_id': '00698bbe577bad5b'}|{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:47:29+00:00
67|1523857199923146752|@ingrodolfohdez si pasa a la segunda vuelta voto por ud  mientras tanto mi voto es por fico |137813483||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:47:23+00:00
68|1523857167463370752|@ingrodolfohdez lo que necesitamos es que @sergio_fajardo deje de ser tan tibio y se una a usted para que acaben de una vez con la mentira de @ficogutierrez|2382937999||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:47:15+00:00
69|1523857072147861504|"@ingrodolfohdez @sergio_fajardo ""acabar con esos delincuentes narcos  @mindefensa @col_ejercito @fuerzasmilcol @fuerzaaereacol gracias por su tesón  y por favor !!ofensiva total!!  acaben con clan golfo  farc  eln y cualquiera que sea delincuente bandido terrorista en colombia"" @infopresidencia @ivanduque"|221472187||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:46:52+00:00
70|1523857012039245831|@angielara14 @ingrodolfohdez eso si  el abuelo patinó feísimo en el debate sobre temas ambientales de hace un par de días |496328026||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:46:38+00:00
71|1523856960109613056|@ingrodolfohdez informan que usted tiene un nuevo asesor de imagen  si no recuerdo mal se trata de angel becassino  ¿anterior asesor de petro en alguna campaña o en la alcaldía? cordial saludo |305744552||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:46:25+00:00
72|1523856955542061070|#quégallodeagenda es la nueva sección de #ntm presentada por @nataliagalloj  le pone el ojo a esas jugadas curiosas de la política  el primero en caer en su lente fue el candidato presidencial @ingrodolfohdez conozca más detalles →  |44186827||{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}|Twitter Web App|2022-05-10 02:46:24+00:00
73|1523856937737142272|ese es el problema con @ingrodolfohdez   que no tiene plan de gobierno  no se sabe con quien va a gobernar  no tiene propuestas aplicables a los problemas de país |159118509||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:46:20+00:00
74|1523856882796011520|@darbjon @ingrodolfohdez whatttttt  en serio?|933214172||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:46:07+00:00
75|1523856818627387392|@ingrodolfohdez el experto en eso      es perifico gutierrez  el titere del uberrimo  se gasto unos cuantos millones en medellin para que le mejoraran la cara y la lengua de gamin esa platica se perdio |478887362||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:45:52+00:00
76|1523856735500488704|@ingrodolfohdez |213753612|{'place_id': '0083e91b64f919f4'}|{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:45:32+00:00
77|1523856696795348993|@ingrodolfohdez payaso|126562983||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:45:23+00:00
78|1523856484341272576|@ingrodolfohdez #campanasuciaes infiltrar la campaña con el fin de acabar con la dignidad del candidato|142937562||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:44:32+00:00
79|1523856318427279360|@luzmaja82 @petrogustavo @franciamarquezm @isazuleta @sergio_fajardo @ingrodolfohdez #fajardopresidente con sergio fajardo ganamos la presidencia ! este 29 de mayo les vamos a dar una sorpresa a todos los que creen que @sergio_fajardo no va pasar a segunda vuelta  suerte es que les digo petristas y uribistas  #colombiacambiaraconfajardo #notodovale|630793338||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:43:52+00:00
80|1523856219701665796|@luzmaja82 @petrogustavo @franciamarquezm @isazuleta @sergio_fajardo @ingrodolfohdez #fajardopresidente con sergio fajardo ganamos la presidencia ! este 29 de mayo les vamos a dar una sorpresa a todos los que creen que @sergio_fajardo no va pasar a segunda vuelta  suerte es que les digo petristas y uribistas  #colombiacambiaraconfajardo #notodovale|630793338||{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:43:29+00:00
81|1523856127074750465|@ingrodolfohdez @sergio_fajardo si no llegan a segunda vuelta  el futuro es @petrogustavo colombiano lo necesita y los necesita a ustedes para un mejor camino|226265846||{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:43:07+00:00
82|1523856039195688960|@campoadelante @ficogutierrez @ingrodolfohdez @ligagobernantes @jotapehernandez @socorrooliveros @rhpresidente es verdad en todo momento es repitiendo lo que el ingeniero rodolfo hernández dice  no sabe nada de nada el narcofico|1398109318034214913||{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:42:46+00:00
83|1523855983809814530|@ingrodolfohdez perfectopasa la primera  primero|1053137501177761792||{'retweet_count': 0, 'reply_count': 0, 'like_count': 32, 'quote_count': 0}|Twitter for Android|2022-05-10 02:42:33+00:00
84|1523855913299456000|hay que comenzar en firme la campaña didáctica para votar el 29 de mayo por rodolfo hernández y marelen castillo @ingrodolfohdez @rodolfoh1983 @rrodolfistas @rodolfohcol @ingrodolfo_fans @rodolfosfriends  |4340149455||{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter Web App|2022-05-10 02:42:16+00:00
85|1523855865354326016|@ingrodolfohdez @sergio_fajardo se enamoroooooo ? |1451348563624144898||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:42:04+00:00
86|1523855830508048384|@salloabga @ingrodolfohdez cuánto le daría de dinero el viejito rodolfo a esta sra para que salga hacer teatro?|1315458790142205958|{'place_id': '00cc64bf0c951160'}|{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:41:56+00:00
87|1523855688740581378|@ingrodolfohdez @sergio_fajardo entonces sergio sería la primera dama en un eventual gobierno suyo? 😱|287292252||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for iPhone|2022-05-10 02:41:22+00:00
88|1523855408196206592|@karen_juliana26 @ingrodolfohdez @sergio_fajardo jajajajajajakska soy yo mirándote a ti 🥹🫣|256745521||{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}|Twitter for Android|2022-05-10 02:40:15+00:00
89|1523855383370027009|@quinterocalle eso aplica cuando tu carro es independiente  si tu carro pertenece a una empresa de muy dudosa repu puta cion y le debes la primera a roy la segunda amandito  la tecera a pieda  la cuata a los 35 mil que le saco a los colombianos por eso @ingrodolfohdez @ingrodolfohdez 22 26|1459586474605785090||{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}|Twitter for Android|2022-05-10 02:40:09+00:00
